dbICC,var_w,var_b
0.386816436726807,2.97219931911047,1.87496146133312
0.278630223893112,3.98496871005858,1.53920050529833
0.301884601845627,4.53258766575675,1.96001753639131
0.367527508714319,3.58687582836462,2.08432074980318
0.409502719910852,3.19495696191361,2.21566400052547
0.424512046901869,2.9765779828987,2.19569011910819
0.358055762153118,3.70563835805548,2.06688539024453
0.40558834625374,4.29888876490316,2.93328566810056
0.314958040595297,4.115363668324,1.89209851968595
0.394498969315217,3.46370427296929,2.25668941331736
0.366052563319728,4.19330879178012,2.42129132986213
0.343911701865277,3.8442140005881,2.0150796516799
0.300257609058457,4.17435462293625,1.79120452708097
0.332520071705379,3.97084890752402,1.97816729386101
0.417401244579574,3.14908537133283,2.25615338352913
0.411661512348985,3.30050330128287,2.30936817671677
0.433273344834074,2.92770411322812,2.23828567486637
0.407335830811362,3.67530806307936,2.52602526218457
0.37896666194228,3.4108058917022,2.08134031476312
0.397837937704437,3.61185231026459,2.38628761986566
0.45878735220185,3.38733688573948,2.87145418191275
0.439844003829211,3.3864189842795,2.65907371316365
0.392753966664263,3.75718014494739,2.43006512087735
0.39123530741213,3.89185555919704,2.50118202426184
0.426455817680993,3.8032624739472,2.82789619035918
0.485679048352015,3.09279253713401,2.92055871216683
0.385707936095339,3.84211176537421,2.41242413234253
0.484688015481531,3.26450467026581,3.07050163337432
0.369723364691262,3.8921843634301,2.28317443203522
0.395039758063389,3.43586289825205,2.24362256223557
0.394907223942051,3.62189301904153,2.36378911492377
0.492130712524442,4.0566377626452,3.93092490886293
0.432719214921782,3.65213573780853,2.78583260851042
0.461475783555349,3.47010768916142,2.97362795576677
0.432787455920253,3.63503608345349,2.77355999114676
0.481607946692142,3.21101098143151,2.9831637960213
0.37811361788502,3.83485424718687,2.33163268270035
0.387410905964705,4.15700366097692,2.62895400861458
0.495355684283687,3.54411780123944,3.47888372847911
0.411242966570633,3.67158088622524,2.56457541893033
0.404079812574624,3.71754922462493,2.52078487290966
0.529745186197228,3.40959958264186,3.84093668528004
0.428663186002208,3.87564757645948,2.90782494186218
0.441719775951992,3.24906457962021,2.57070914630854
0.429565913258042,3.5165359749235,2.64813064766255
0.536300333510927,3.25773829952644,3.76779683659427
0.44885152559075,3.19923934423191,2.60543851078895
0.458676622796433,3.0648170065749,2.59689489363435
0.449913431215758,3.1138732130854,2.5468234659254
0.481315607612405,3.17740779743247,2.94849042519634
0.47091565084769,3.63477204599492,3.23515720407359
0.451637483092919,3.57169802562165,2.94169031785418
0.483315056531256,3.35581555849332,3.13908157546259
0.403044608231844,3.79852166379043,2.56463664949555
0.364770842035672,3.43051406977403,1.96992139003317
0.317058608815968,3.92550452923941,1.82243311213515
0.217991144590673,3.74530585535131,1.04403358683557
0.304888327007576,3.41367695762532,1.49729935058369
0.301815107633317,3.68614762176409,1.59346765216273
0.431852205068027,2.34843108856658,1.78505514426791
0.505534210644997,3.44691505317277,3.52407288447411
0.506924773989955,3.25714441759853,3.34863142710427
0.451863063001971,3.68665612641333,3.03913788156571
0.46888030753633,3.22626368320062,2.84819322167361
0.31328751912775,3.56322387704445,1.62559091268895
0.401575926352352,3.27778490943683,2.19957646985619
0.463272422231115,3.25830738928089,2.81238382212528
0.442785322695118,3.56032570814789,2.82917882782083
0.455605533182861,3.48905922819952,2.92000522941461
0.461647021846056,3.86733827513417,3.31630968831833
0.416531549585683,3.4315803015732,2.44976649470423
0.374898262219936,3.54742183935209,2.12752933251654
0.391468941484571,3.21388758030864,2.06749869461582
0.412864332662503,3.83835053844586,2.69906619839071
0.371795255412263,4.01110707105432,2.37392441049973
0.461925784796349,3.86638793240839,3.31921550882886
0.448602810388734,3.2846673917181,2.67232233112359
0.35834936640974,4.04902011880049,2.26129877879773
0.601488506202452,3.24193621740981,4.89317724322423
0.553219790159157,3.21957233899923,3.98659361930528
0.498196943016762,2.99771914265979,2.97617659381024
0.453082328023144,3.28813986385977,2.7239896253459
0.370973666051021,3.52758371772481,2.08042270003342
0.256206160790753,3.95170422519526,1.36119837883337
0.401087959620641,3.27451183866804,2.19292180416525
0.432342885300394,3.61701437486641,2.75481517012302
0.425858245300311,3.25938364544367,2.41758309450111
0.379641828223508,3.80779244770592,2.33026234216122
0.463102915593279,3.94953622682089,3.40668965245574
0.413345387362831,3.71272907575139,2.61591642668774
0.46940844366697,3.73178678772934,3.30147023113482
0.389059401150786,3.79089993519861,2.41412219353086
0.420604421294675,3.79088406460978,2.75194125877396
0.448822740488788,3.80923598206304,3.10185462686575
0.4412630923418,3.93508969066036,3.10774144636487
0.382166804215049,3.30407331890795,2.04376707142614
0.433233362947679,3.56819129833197,2.72750619877136
0.424378045623143,3.41602287845722,2.51846737592381
0.434463331795754,3.40582326979852,2.61646221809577
0.426448234560684,2.51455670273948,1.86962769744877
0.325037160741405,3.28695415097034,1.58287565266871
0.326477662871873,2.95942134287326,1.43452549412716
0.288259204803925,4.1843139500615,1.69467174009945
0.387151050156215,3.46628321947561,2.18973237842852
0.225819979113134,4.66096521688731,1.35955338490755
0.364891814511718,3.67121250160685,2.10923968825804
0.429789141781852,3.11004472977556,2.34415643976046
0.44225325505233,3.19797747159716,2.53576728005927
0.331130106206262,4.02161629543156,1.99093761489845
0.423558925334407,3.37130967950802,2.47718000604015
0.270471126937075,4.41178452267321,1.63565881449087
0.294304582668358,3.9761759929037,1.65823213169248
0.353342027689232,3.72778927157305,2.03691081903616
0.414066004936329,3.84736237331004,2.71884202125143
0.357918878027307,3.83010868234188,2.13503894662824
0.427093646371264,3.25304237058084,2.42509743355358
0.373706654709432,3.74319423546689,2.23354855385692
0.434284302366478,3.33734245983939,2.5619855485578
0.44930861924066,3.09102147299518,2.52196173500967
0.402717092624198,3.7624756919924,2.53684351759801
0.420679398196084,3.56141237867784,2.58615490546179
0.371689816085139,3.6712393143442,2.17179714810739
0.479349507700786,2.99414761928434,2.75663464937743
0.355567303753596,3.75226733765125,2.07032260774864
0.404318259692765,3.87600888142172,2.63083633331088
0.458787740821027,2.93880073902554,2.49123283686527
0.362591458989393,3.94361885388277,2.24333754872549
0.423381296851444,3.73747194537399,2.74423238534921
0.46018869168037,3.12660678216556,2.66542968312881
0.366551341736426,3.75495493843429,2.17284187579762
0.497985171310582,3.12009164242421,3.09504676408394
0.302913452716818,4.27883434012935,1.85933366326368
0.455274239423842,3.57045518688402,2.98413694973081
0.388579782952261,3.5349222063534,2.24657161375919
0.273388105069435,4.51165314893089,1.69751185429552
0.498140180735477,4.63116165612989,4.59683683738742
0.479412517526841,3.46250901572357,3.18864786433471
0.494171429585956,3.66748353398639,3.58296404548581
0.40492047798168,3.70504661078193,2.52109035695574
0.401571105395184,3.73119102149098,2.50378702707892
0.464978135883944,3.88388278941347,3.37541454010835
0.399927600136527,4.4214191753696,2.94672369601651
0.465802160319674,3.58086189006894,3.12238852406937
0.399179722950784,3.84893513389139,2.55719874826469
0.456973075362876,3.65333466859937,3.07438821740798
0.547129979635736,3.67940972986415,4.445238766198
0.499692240665266,3.4072479593435,3.40305609005634
0.421460220746838,3.84904957227771,2.80399263900542
0.402397142813867,3.83189334612261,2.58021345698978
0.522325644573075,3.11340375736376,3.40443359771287
0.511478185701509,3.61758869633081,3.78758460493847
0.450776787697651,2.33482205034674,1.91631300375839
0.460961469365411,2.90352311493564,2.48296217307788
0.408212086894498,3.52634812864115,2.43245577821134
0.477337359895143,3.19622719191768,2.91905051623543
0.485702442358273,3.08351963095781,2.91207491375878
0.536650598390019,3.55351903734335,4.11568054507994
0.512373026132293,3.17483773476199,3.33595413054471
0.277901314783266,3.78542048553729,1.45682764901113
0.431696105889091,3.09069231142706,2.34775768593278
0.346528453791629,4.39470704690444,2.33046266003046
0.281111504091548,3.89119346749862,1.52159793150876
0.288582869132297,3.78126530316827,1.53385172044954
0.288351768310022,2.88266787461453,1.16802423174953
0.503971165000131,3.46964197447031,3.52519729625721
0.471059170726816,3.7192400358766,3.31224596414952
0.449021301851916,3.2455892717802,2.64500011523073
0.522539705618878,3.49419298968992,3.82409720283603
0.431281936976809,2.73713348909739,2.07567916282954
0.3776386808467,3.76740145474889,2.28599765410688
0.425526505670496,3.72930820692214,2.76238939746394
0.423958311097455,3.88832862825328,2.861753359148
0.423988876116632,3.50543081251008,2.58026904147376
0.498328805836237,3.77456718264139,3.74941909871811
0.52251369873269,3.49336753677013,3.82279530915505
0.505108793241785,3.10408985310212,3.16817728503409
0.423921636674252,3.49548888180345,2.57224270530859
0.380950590487488,3.78253090755978,2.3276936551911
0.403434719890081,2.96441055490124,2.00471965387497
0.404832501852528,4.22982685774591,2.87712516989629
0.399744816241683,3.70086349087989,2.46462010845872
0.559412371033556,3.11137034213535,3.95049462541761
0.533868082230689,2.9969798108847,3.43248724905585
0.496758202786203,2.96712599995246,2.92889856791925
0.432896268891035,3.59748327159,2.74612385748877
0.425323442521794,3.54937431335025,2.62692480162601
0.414814222235445,3.74236527517078,2.65280941527853
0.450584364577059,3.23912149810736,2.65645425414418
0.439813141092186,3.38200887117349,2.65527818294865
0.423882429222396,3.39218966503581,2.49582666548031
0.341677884296377,3.95562705534223,2.05302275450717
0.336237684163983,3.8708054399893,1.9608082983019
0.327905354480499,2.95313728969075,1.44079340054425
0.447566839555221,4.07369574639754,3.30040131743131
0.50434855274265,3.54269907911307,3.60486217328785
0.541678880841906,3.22733124738862,3.81430640028736
0.526121764046326,3.31451192218873,3.67992603826817
0.419620268967452,3.11165837372366,2.24975968990813
0.439947835358543,3.58112306433932,2.81314391725862
0.473145841937037,3.4260534294109,3.07679631938327
