dbICC,var_w,var_b
0.587004560521355,1.98539120146235,2.82190450129083
0.486249874140828,2.13040296282438,2.01636577861698
0.565840693995651,2.29069751042455,2.98547065813614
0.508616740032326,1.91235784333675,1.97942683704198
0.441224656681157,3.18171245750647,2.51236924375241
0.683121090795333,1.85476900010215,3.99847318871194
0.541089388012787,1.95019772417917,2.29942665415948
0.526784633112353,2.55793770519134,2.84750320856211
0.580503474052479,2.40040589867553,3.3217056092892
0.624331475822131,1.20049277354304,1.99512436305434
0.572461327444009,2.47253122680592,3.31064439102573
0.523900089213975,1.80007534056511,1.98080194965166
0.570958006111279,2.03857085572675,2.71287745181464
0.602428126871029,1.78985109947003,2.71210495034693
0.589265187625082,2.38555643604824,3.42246461348167
0.583549952001529,2.22228112434984,3.11396780881874
0.570967397341359,2.75876974065873,3.67144027965933
0.58954779829684,2.08515876214865,2.99499126140181
0.585826245604733,2.23166369362431,3.1565668978644
0.551587263357374,2.12002754944471,2.60782109579643
0.552576015503569,2.44644630466902,3.02140161909049
0.571217716156619,2.33443068132913,3.10989565698062
0.507230034609443,2.7035468310429,2.78288095661688
0.549610068860751,2.1345905907514,2.60483727645693
0.490310724579132,2.968232573172,2.85537941223033
0.496412766530293,2.78545012316885,2.74576659171319
0.491686345133812,2.67335550061245,2.58590809583019
0.539462646865939,2.73826103166908,3.20753470679728
0.526069526469772,2.41875719048551,2.68485467998274
0.505626899465981,2.42816991056145,2.48344422851399
0.6065541873284,2.2132500460991,3.4120482156121
0.598282959641383,2.65179012751401,3.94934913495475
0.651138795137211,1.7140384445725,3.1992004615611
0.605621078706343,2.11710023908978,3.25108787843229
0.519332109909036,2.94257985119757,3.17927665692221
0.542773316467318,2.40244595589691,2.85194107448117
0.548630093386688,2.19491327348318,2.66786831945
0.579815428399303,2.38407203328824,3.2897965340561
0.637563609086114,1.61962142113737,2.84908387926992
0.59050327767017,2.23000826895436,3.21572095756237
0.552238106503128,2.36253254461462,2.91378189600029
0.603699850309605,2.26313109268676,3.4475180061208
0.637064549108796,1.93428740869541,3.39527575176654
0.628222939786557,1.97187909356853,3.33204980520871
0.609038224662499,2.06627004168011,3.21882474769255
0.611931788609798,2.28142207340666,3.59749819484662
0.557625831316853,2.62857498165281,3.31339714903808
0.57241983477015,2.01479353461176,2.69729018313667
0.598984601001097,2.15367954903313,3.21688615594874
0.61715532308896,1.95308133276556,3.14841661288667
0.538831000339862,2.10062746553518,2.45437832861675
0.599168099867416,1.9680710567994,2.94189508149553
0.63944379708272,1.94417373953096,3.4479779522179
0.5718539698628,2.35476113972998,3.14514070211448
0.496615029087318,3.77357412489536,3.72282394605525
0.484752004573785,4.68138492989421,4.40430772966044
0.451929772149554,3.39920602295036,2.80292985347224
0.47877189412445,4.34841229182731,3.99421590264222
0.470890408430251,3.08227151732724,2.74312187269398
0.718379642645166,1.31013227476489,3.34198977731447
0.619001911069567,1.92079244089602,3.12068282289918
0.672806720722441,1.73499461326017,3.56766507795057
0.582713470255189,2.16718551363248,3.0263334694936
0.459447349432729,3.58264960081992,3.04510367549865
0.491969093799093,3.32611647715422,3.22095858571384
0.544279805997263,3.09079779271984,3.69142918206565
0.568473163036262,2.17479631902997,2.86497440376454
0.590089594229883,2.17057637722373,3.1246694781377
0.595342694491523,2.1073517226147,3.10039244492649
0.641096792780235,2.02402609295534,3.61545010073601
0.643275620450083,1.50155963195739,2.70773953019105
0.641466490613872,1.67605249310729,2.99869184523081
0.630711905069884,2.22203620022711,3.79504431423575
0.512983578500439,3.43611925755804,3.61932919524354
0.407968241091334,5.01804499607308,3.45792765330505
0.557864176858805,2.93337097767363,3.70117620023478
0.589615689474667,2.2514432811147,3.23473936127878
0.610180917154572,2.11162133480558,3.30530520299269
0.666037951295174,1.90109420920356,3.79145144553893
