delta.sigma2_w,delta.sigma2_b,delta.theta,delta.sigma2_w_norm,delta.sigma2_b_norm,delta.theta_norm,parcel,contrast,comp
0.57120982120125,-0.0188451618135499,6.2502056064838,0.503137452261403,-0.271087631758528,5.78898594540533,33,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.96339003456449,0.80857814130276,0.698252245604314,1.21612366060443,0.320877252869182,0.257973209966103,34,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.47164385072951,0.61392225727993,0.395217946325377,1.59264264890427,0.0782659202006822,0.0491026713012565,35,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.76704943693936,0.19600102247407,0.250172740350729,0.78622291482735,-0.092923450862827,6.16554136272409,36,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.81210350425443,-0.0341946906948802,6.2411038439404,0.747799071386592,-0.318556003439574,5.88047520072077,37,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.88512935063017,-0.17112421767641,6.09220900491724,0.722767547075819,-0.538836281366015,5.64255879691903,38,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.27928352890815,-0.0489320570121996,6.10974009192327,0.245811550117387,-0.141316373968914,5.76142828136923,39,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.26621793021354,0.26014321374826,0.202629455271969,1.28414558123686,-0.148163641435335,6.16831408320352,40,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.13596093820968,0.25689735205181,0.222408579631184,1.14379045366785,-0.219424020398261,6.09364869539375,41,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.99137299774412,0.26381082152419,0.260079363243463,1.01327804859025,-0.160262804338914,6.12632198399575,42,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.90382638294999,0.77608612009856,0.709504381555679,1.13689416477725,0.355926192379186,0.303403059941847,43,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.69087302278695,0.38251705082594,0.505658035628223,0.782283945882331,0.107965993730072,0.137147410863717,44,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.95892920188885,0.28046736565846,0.284543275651606,0.992727577066392,-0.112690350813517,6.17015326856735,45,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.80531000465794,0.397043293971151,0.458057378913962,0.897622158172133,-0.0210247960283862,6.2597668206984,46,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.46751619031705,0.85670255073283,0.528405589153903,1.68040345242414,0.252561411058485,0.149181454783265,47,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.86852369978933,0.000799883299789972,0.000920968620470331,0.81644310970869,-0.296234207204779,5.9351221820281,48,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.40708137676872,0.99708173832839,0.616485783019135,1.67231475746673,0.421204636389864,0.246737166621288,49,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.87645748721698,-0.03550662623798,6.24269592627329,0.776036267503885,-0.408908497006536,5.79823488827419,50,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.74228257605431,-0.20990375581576,6.00759921760751,0.62315503406625,-0.454665605623821,5.652856297697,51,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.70250540603035,0.33842565003458,0.448933992988899,0.777872698700397,0.0544043262963275,0.0698261784938059,52,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.79975376702,0.24950484665529,0.302408402547722,0.831237412525766,-0.104418007951832,6.15822230883385,53,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.19261847483447,0.87407147700256,0.632467746792296,1.42176771875239,0.406098913245975,0.278221342394625,54,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.70448686533548,3.48528596794633,0.910878826132688,3.41668530314191,2.79065028665897,0.684883975381596,55,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.86303861120976,3.86269745165016,0.785354004555287,3.13352029892843,4.47487982530096,0.95990474089577,56,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.03885379232144,2.52668763625405,0.891845537203124,1.99208523529975,2.56372221836987,0.910220183837393,57,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.00107229793374,2.30777328058207,0.655539883429738,3.33955569402653,1.78314896138512,0.490435722320302,58,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.6795198480895,1.17801126923167,0.414201211253262,2.76251127092059,0.967506405549378,0.336877151761113,59,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.72607570430581,1.79777895103593,1.18695498785787,1.4145931604482,1.32594165617654,0.753061189892981,60,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.79454953554694,-0.48696083695094,5.73335146235017,0.472502764776946,-0.803231572113522,5.24412563091451,61,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.70441407683298,-0.0310579811981202,6.23912332664813,0.619823369225605,-0.336129113285923,5.78627439042234,62,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.93779881860052,0.63038752288512,0.59182297677524,1.10935346269398,0.214918468230752,0.19136248183925,63,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.86617880571452,0.42066637750242,0.221710267929101,1.88641378560191,-0.317846764259391,6.11626057329772,64,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.91282141630448,1.82776107841268,0.560386584870918,3.3124685725548,0.923466901886098,0.271881777174708,65,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.79908078121358,1.37324832088171,0.6519624094927,2.13192472093102,0.759868141469094,0.342385842632938,66,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.11665058472779,0.18501130644446,0.164192566230651,1.1194806955754,-0.167034978729655,6.13507045574326,67,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.7071937474434,0.38269785103974,0.4960231542418,0.795904225740875,0.114529930853436,0.142918059116263,68,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.04909338849298,0.2523293261562,0.236037849352883,1.07079877147134,-0.13287971114358,6.15972246569487,69,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.689060206337,0.21405071644735,0.301190847579409,0.7130206727284,-0.110558570137067,6.12935372326462,70,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.30538002653387,0.3659895895671,0.875431590013738,0.395883522323304,0.265483666221136,0.590728015881006,71,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.53533623745416,0.78238063540197,0.970725941140747,0.737116284900522,0.596124088020288,0.680038238388218,72,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.53514448622033,1.45206950352053,0.757595141583207,1.90647992264344,0.911322523141235,0.445903945198533,73,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.82969925077936,1.3039130768224,0.619157531447698,2.16530468067052,0.599536737887974,0.270116269396784,74,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.02303201874344,1.62786358838378,0.493961144606273,3.39588985842176,0.506551594807491,0.148074283080312,75,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.61490329496067,0.78763809274695,0.453784169049551,1.79548731750366,0.0671692630924337,0.0373926086829066,76,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.11990702499289,0.82087686448331,0.632523333569681,1.34164085913253,0.357813326161156,0.260631917625883,77,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.78880401263915,0.9343402165745,0.869657865713686,1.02355429845974,0.668984311302357,0.57889443643906,78,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.82801849728937,-0.92801586331449,5.44090358281647,0.225667878636127,-1.22307075959184,4.89484620307394,79,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.32444958805381,-0.63387420730982,5.83680831944871,0.819731050630523,-1.21819712141375,5.30469807011925,80,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.81246780307043,-0.67420548025641,5.59052154628582,0.411305303845079,-0.972360482363807,5.11256161674054,81,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.937240883063699,-0.88567432077296,5.52606756741725,0.353448423021245,-1.24012648049562,4.99003736746618,82,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.20435742662283,0.75515168403947,0.560047893317771,1.38862675248812,0.304050356427191,0.215555793873417,83,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.42291855909591,2.5077449201943,0.632293611229257,3.73198499567137,2.01926819393742,0.495961959511012,84,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.63497670198094,0.81538488691563,0.462617846870201,1.81711397590327,0.189995074693783,0.104180149725669,85,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.46406222538735,1.17665284378242,0.445506998312839,2.67552454906036,0.545603292454736,0.201165639023547,86,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.96735761228612,0.50321085081908,0.479669730014368,1.07735359854685,0.168259127919191,0.154926636122153,87,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.77051608931574,0.40131040579168,0.222896700485974,1.81156305144579,-0.118391616928712,6.21792481560861,88,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.04065582826841,0.48540340660239,0.436440934967056,1.14727160614783,0.0484652636141296,0.0422188299835809,89,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.74993376974616,-0.55564811954714,5.64551458016127,0.47939011113776,-0.800831201380968,5.25178997382735,90,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.97787659686753,-0.10540047870871,6.17581477255841,0.856472758736192,-0.483535224317798,5.76922796319951,91,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.88547779067107,-0.35822116226628,5.89876159183653,0.677566296414363,-0.673273520072227,5.50096499051069,92,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.17909956758832,-0.00582152127232005,6.27824808717698,1.08190017938059,-0.468830120889371,5.87427225681878,93,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.03318558223578,-0.0406787566785503,6.24383346441716,0.942021855771383,-0.426288671951109,5.85823337013242,94,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.22796093407381,0.0837964680685603,0.0681347061483522,1.18000330391842,-0.350003009149646,5.99483976253666,95,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.41637783791125,0.71856100645845,1.04561620150575,0.603037761438878,0.571004275102223,0.758120144658052,96,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.38928091656291,0.68693288657504,1.05522644112844,0.621044147417869,0.487565984884496,0.665573598263756,97,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.70582907680664,0.25063230920033,0.341201447879448,0.747981763508281,-0.0391729695050772,6.23086155283305,98,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.42849201078152,0.34160189304958,0.673042795474938,0.528227067424749,0.145854111626984,0.269407262122769,99,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.41907765221681,2.27999564142639,1.01406621507009,2.06383712419146,1.71835323282311,0.694306032349424,100,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.48612041356707,1.46742762675939,0.779069321957692,1.76762510067667,1.11238447798198,0.561692771347392,101,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.37806104196854,1.84506938062469,0.929289574859047,1.82992580920109,1.3981075736616,0.652416335122051,102,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.52539203106044,0.11473360617934,0.215001833825108,0.537465806253263,-0.0181959829979125,6.24934308752329,103,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.4460262903973,-0.0547446179169202,6.1610575922567,0.416945389760654,-0.16760956677285,5.90096110243288,104,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.68947067705761,1.05836023143498,0.993401186125101,0.775581203472745,0.996980436530804,0.909658186012644,105,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.89501547712446,0.47021797720298,0.483740247554449,0.998966076537733,0.155641987599735,0.154560439455773,106,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.49577868119531,0.55296229584223,0.839870188683094,0.638584396368374,0.379175117941184,0.535829337117934,107,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.71098938229518,1.29796434159911,0.648985318954212,2.01620043188902,0.73968365997917,0.351624108987818,108,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
-0.12021024246802,-0.000304772610989712,3.14412797796581,-0.116412107214526,0.0299802697525941,2.88953426893067,109,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.24945881548721,-0.51115433992506,5.16641507335009,0.0288804179212043,-0.568044348012725,4.76318707790615,110,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.8304382849019,0.61177663599487,0.634928970729731,0.952174545781929,0.396562771506589,0.394633055318336,111,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.72850736361429,1.09143000125278,0.982231069136518,0.915693110133123,0.939919440446688,0.798453126824924,112,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.1580597190886,-0.1316379833887,5.58874001633378,0.112018995683277,-0.172520080208423,5.28827891477008,113,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.13510064118525,-0.0830436485271902,6.21015569193042,1.00116087355768,-0.541319331298173,5.78751669481437,114,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.64356120669371,-0.0109823722105502,6.26612196307465,0.592739738979878,-0.250900859094784,5.88276385757187,115,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.34377604579765,0.66759652359717,0.461089457078221,1.49757293736042,0.0932441787151952,0.0621832574492361,116,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.84417801988184,0.46335883131019,0.246159430643126,1.89574064742366,-0.147855920659865,6.20534912921578,117,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.55681042324306,0.49313494004604,0.306760951765675,1.62937533428334,-0.109438489762459,6.21612011785995,118,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.24299136208318,0.92194168415492,0.63817569192174,1.50562164985579,0.357921000615121,0.233390949195146,119,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.30996634269633,1.05913041961333,0.679912868994682,1.59927417800227,0.529236401169348,0.319579571033078,120,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.18888268760707,0.39306103992293,0.319300993535899,1.249855387636,-0.0761612499527757,6.22232451256459,121,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.83813883524412,0.98537667164768,0.865967319624369,1.11213301831861,0.660760199873874,0.53609786599384,122,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.72575732598974,0.17692056384245,0.102160736455801,1.64470856739169,-0.551790687186685,5.95949096071951,123,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.94601834614519,0.3284133858659,0.33413653160283,1.00064041755046,0.0390489183412704,0.039004135399404,124,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.9349980134967,0.0229723957161103,0.0245645173202306,0.861268031828278,-0.364645572519889,5.88268573039495,125,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.44083373273636,0.62772420666287,0.410871178313224,1.5713445776424,0.030261251384362,0.0192558090511332,126,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.75104062309597,0.38900960746462,0.477912794488211,0.833441035937144,0.144105974394476,0.171212026433692,127,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.68467088850713,0.39991239909989,0.233069140173952,1.70857721381325,-0.280730892449308,6.12033356962097,128,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.33220830607754,0.7936806746235,0.537298377433517,1.50996950002058,0.353129003425648,0.229736080282968,129,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.38400553317255,0.52307729313118,0.361349656195608,1.47568517493675,0.106931917188335,0.0723361231100351,130,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.66818186640933,0.78002288891912,0.437383986540434,1.83805262219159,0.113265196372412,0.0615445677365815,131,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.64764867172025,0.9277639323263,0.512832671825317,1.85208970297792,0.381124378215595,0.20294772842456,132,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.09493631219416,0.21691947526383,0.195579036794734,1.10320707992705,-0.169922703924178,6.1303601803611,133,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.59952607049433,0.89537591056081,0.510317593815854,1.77222024687762,0.468419756159658,0.258403123300245,134,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.85225931880637,0.62788406921669,0.634953360460927,0.952340162756735,0.462204029914152,0.451846945278265,135,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.14442683189981,-1.67686230101171,5.31126027810614,0.196232980030196,-2.02066141836652,4.80919864664388,136,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.29145982084864,0.02553236541846,0.0197675833707909,1.20323822674167,-0.469827777230997,5.91092181857361,137,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.79065875769418,0.0877303683281099,0.110506541817098,0.757531596142968,-0.242865743756871,5.97293685687118,138,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.29972753208058,0.78674162091801,0.544316765123605,1.4693300652366,0.386423595455532,0.257169540543665,139,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.00015636393814,0.18544431639741,0.183333316431108,1.00117457968901,-0.179866082946717,6.10542650007496,140,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.76751029913969,0.46471660319066,0.544443431240698,0.879813094398219,0.17596164210416,0.197394492342017,141,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.01073748200596,0.49231151328971,0.453259488811545,1.11897232642599,0.108911966019191,0.0970265106608154,142,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.81983960578322,-0.03254980332059,6.24350350052636,0.742233367600484,-0.349694290670351,5.84289278823353,143,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.17669595648468,0.26419400194527,0.22085932528675,1.19875814161622,-0.131874040584497,6.17361700654917,144,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.17912643006439,0.65997653433476,0.510272486940464,1.33680244739282,0.197148118412221,0.146421926256523,145,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.97437310001002,-0.10394055598305,6.17691290941686,0.817170264520513,-0.540776604509365,5.69858220877438,146,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.12145530345712,-0.0556675772479802,6.23358732238613,1.00333771474388,-0.504057840908443,5.81763468388348,147,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.34423242464332,-0.31122933195701,6.05566484204583,1.13357966071528,-0.786652185750159,5.67652856951737,148,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.50803430064089,0.15214901306395,0.100552015927782,1.46805339357473,-0.377009293916606,6.03180853066434,149,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.72269998474393,-0.07040791958033,6.18606834826523,0.635362901656804,-0.351520307075925,5.77784335222193,150,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.21687010761858,-0.30673198512512,6.03626280808191,0.937279421871502,-0.834484664239358,5.55574048579388,151,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.13716896128927,2.22395229310634,1.09812748249666,2.00103537521544,1.49498310213496,0.641645594179059,152,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.69569737040219,1.03087529495869,0.546234291533968,1.9649443148028,0.277645971462273,0.140370393627021,153,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.12052960239397,-0.14974018640924,6.1503389560321,0.996963705797294,-0.5329841297731,5.7922366203165,154,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.34154247665422,-0.09463558434974,6.21275960168718,1.19737712314158,-0.612356216160137,5.81044772405511,155,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.72900944859696,-0.0515378295434901,6.21260703660528,0.677737796007005,-0.273463715840446,5.89966975686468,156,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.87183396900234,-0.49847497455582,5.76379354512778,0.567352613263768,-0.8286632500525,5.31274530729231,157,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.67100146567365,0.34217666295649,0.201981132560538,1.68620030790606,-0.25702001589962,6.13192402795817,158,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
5.34204585324362,4.01324211958646,0.644304239340197,1.64035476322502,6.47709830551808,1.32275688994025,159,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.3236452574801,2.11989351006039,1.01263410379436,1.98373245267563,1.52012855306624,0.653849966167434,160,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.63196822113871,0.74280932778756,0.275071488554892,2.73171215533232,-0.12950333950099,6.23581338624511,161,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.09500836494844,1.60396189376875,0.653417648649162,2.29904727715688,1.29465648851876,0.512865924167659,162,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.30489837477693,1.66944602182627,0.369946395360187,4.49693001923305,1.0472919550294,0.228811855073064,163,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.71743002256893,1.33572786080995,0.661024649427264,1.99296745906178,0.872820432669793,0.412788224701115,164,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.76720954598422,-0.51619506493788,5.69093377206243,0.454095613092627,-0.805521574314162,5.22571130927649,165,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.65375191843468,-0.50805977282646,5.62253677817384,0.354841243112137,-0.748066839131459,5.15530219064627,166,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
