dbICC,var_w,var_b
0.363760752029642,3.40118610232812,1.94457983898737
0.242611159111937,4.31672863153526,1.38275939693074
0.257712487474256,4.57463271791263,1.58825247241849
0.356564520768001,3.84258399447813,2.12939628715728
0.372182688850352,3.90865361509039,2.31712822570169
0.294629060529475,3.41050484370139,1.4245466913979
0.298062078061324,4.37874212255609,1.85933390340142
0.505194922939449,4.65548623199465,4.75324146265862
0.241546530026581,4.52679420643458,1.44165921311828
0.287607593149488,4.29811331543292,1.73523750933918
0.344218160158522,4.82584911150003,2.53307548553757
0.345669475106686,3.78858881090999,2.00143422298057
0.287667974194465,4.69433985737827,1.89576094859028
0.341668459085202,4.45837904091802,2.31386072557226
0.428817220440199,3.07893993830499,2.31152358490884
0.418058076877666,3.5027958538968,2.5163543649137
0.395581816191985,3.21065025374418,2.10131808168234
0.380625328047922,4.13272672597459,2.53969130001525
0.374690053648061,3.59859458627212,2.15630281663397
0.385892600904548,3.93477327251633,2.47253150562515
0.365086729553806,4.34285353402179,2.4972201204
0.41867058050862,3.45857987243787,2.49085216467436
0.347974551828929,4.40558652691588,2.35118430047059
0.386827908202683,4.31578583103998,2.72267186912971
0.396283376788502,4.09136346531932,2.6855966315472
0.426500416748459,3.87679227768534,2.88309454857057
0.379561285397434,4.20967241433749,2.5753207127179
0.437229171621354,3.73845355884672,2.90448770663656
0.29152387377769,5.01735985027889,2.06454406232312
0.363822159714721,4.10797566657021,2.34929996680943
0.32654463690732,3.75758933709316,1.82197768845898
0.412244427365487,4.63953306976894,3.25411062462095
0.398808642826628,4.14141989530206,2.74726844974305
0.408628718813347,4.10054049755394,2.83341221202935
0.382031115069555,4.0167019003664,2.483142992016
0.424543975236031,4.09244771956995,3.01921250025053
0.379874193027152,4.59691001061117,2.81595679628894
0.421188690657613,4.5691941467901,3.32490548989696
0.478396594140954,4.18719678259814,3.8403519940478
0.343403782156495,4.88380764563987,2.55426085508958
0.364119045255714,3.96773390595822,2.2720093610088
0.492601678993118,3.74611921209137,3.63687567968825
0.361772677583848,4.6869912881118,2.6567734231327
0.419754562059771,3.75291307937138,2.71488973988658
0.431884527356244,3.91687816710824,2.97763246623332
0.564766038115317,3.67204393169127,4.76489861707103
0.447784527448069,3.25138408392601,2.63650614287355
0.425507222891421,3.71754935915232,2.75346212660167
0.340583787880979,3.7582874850835,1.9411287804134
0.444177412399562,3.53667906299854,2.82628484292488
0.475305546422976,3.82962562573567,3.46914721172771
0.430787035269385,3.91632904982955,2.96392367189647
0.47459742626364,3.83553326708863,3.46464655466696
0.426711158759317,3.59815992909133,2.67818747251582
0.270278871967209,3.71252965667984,1.37507095410172
0.220640400964962,4.12122109113174,1.16673724829773
0.184435989042148,4.26433347246331,0.96435908283348
0.269950317297389,3.96176832912484,1.46494224002239
0.266917511139848,3.69328850470804,1.34473731207367
0.383997204866198,2.24996456721102,1.40255874110012
0.467627508428247,4.11784510218187,3.61704948266891
0.44787930525726,3.81185059812535,3.09216628517854
0.449199519069419,4.15668887726861,3.38994374412245
0.476514770152888,3.6591553758739,3.33083243513385
0.289314077401342,3.88760908289839,1.5826119518495
0.452347475232329,3.22739651293944,2.66574990194943
0.440339155663712,3.68447343060136,2.89893055037723
0.426973368667406,4.20683254589278,3.13459334230658
0.418038259138994,3.98156811402232,2.86006396325416
0.42706183385519,4.11846680356553,3.06986004726707
0.355356681806932,4.18554007729214,2.30725983107299
0.360475532754366,3.45093079591904,1.94515797419768
