delta.sigma2_w,delta.sigma2_b,delta.theta,delta.sigma2_w_norm,delta.sigma2_b_norm,delta.theta_norm,parcel,contrast,comp
-1.92488512499017,0.120069847429387,3.07929569940111,-1.4275682990088,-1.29678381557422,3.87902192375818,159,30min_10min_cpac_default_all_gsr,30min_10min
-2.34901728932568,0.0296509896069201,3.12897060304225,-2.31114026229891,-0.421179409179237,3.32185327372499,160,30min_10min_cpac_default_all_gsr,30min_10min
-2.72701436760307,0.00421402459822007,3.14004736607901,-2.69596211057755,-0.410382038407067,3.29265401380084,161,30min_10min_cpac_default_all_gsr,30min_10min
-2.44849085908137,-0.10222107253429,3.18331702662024,-2.27023004422682,-0.92282835942823,3.52768227090601,162,30min_10min_cpac_default_all_gsr,30min_10min
-2.63009785755871,-0.14313486126262,3.19596089771751,-2.44299979382987,-0.984710280331619,3.52474642322955,163,30min_10min_cpac_default_all_gsr,30min_10min
-1.73449832959249,-0.05632667454606,3.17405557715363,-1.66782313374381,-0.479607281193206,3.4216023585023,164,30min_10min_cpac_default_all_gsr,30min_10min
-2.23959954241444,-0.1699632552231,3.21733748448056,-2.24602377086034,-0.00841660497535782,3.14533997171175,165,30min_10min_cpac_default_all_gsr,30min_10min
-2.73914072070318,-0.30696376210598,3.25319273762616,-2.7417735504087,-0.282482631926037,3.24425956838972,166,30min_10min_cpac_default_all_gsr,30min_10min
-2.17664238912152,-0.05319252260538,3.1660256691508,-2.17407427754231,-0.118332456708386,3.19596789353589,167,30min_10min_cpac_default_all_gsr,30min_10min
-2.23112188241342,-0.480820912218181,3.35385273230578,-2.27759649659401,-0.147131922141401,3.20610266104832,168,30min_10min_cpac_default_all_gsr,30min_10min
-1.7386212061292,0.0824699828953999,3.0941940519982,-1.72634854164351,-0.222093919876846,3.26953939783693,169,30min_10min_cpac_default_all_gsr,30min_10min
-2.80898083268885,-0.4803813944872,3.31097035896295,-2.60081106415532,-1.1648696970692,3.56268809272527,170,30min_10min_cpac_default_all_gsr,30min_10min
-2.18424124446938,-0.19342045032722,3.22991496793993,-2.17022370020904,-0.313768028481063,3.28517638417761,171,30min_10min_cpac_default_all_gsr,30min_10min
-2.5767318989011,0.26102164733545,3.04063753583951,-2.58971525936718,-0.0324723666054833,3.15413096830109,172,30min_10min_cpac_default_all_gsr,30min_10min
-2.48935683650761,-0.0414071159741503,3.15822478008089,-2.44227178102468,-0.483653343140554,3.33709731044232,173,30min_10min_cpac_default_all_gsr,30min_10min
-2.64274195813637,0.06076762442907,3.11860254752822,-2.63689526258089,-0.185906255009519,3.21197813904385,174,30min_10min_cpac_default_all_gsr,30min_10min
-2.33850583550109,-0.37848553286688,3.30205053353313,-2.3595297096664,-0.210903746917298,3.23073955175751,175,30min_10min_cpac_default_all_gsr,30min_10min
-2.12431203010922,-0.09041704803293,3.18412995788704,-2.12220891016057,-0.130790616929552,3.20314427716356,176,30min_10min_cpac_default_all_gsr,30min_10min
-2.36551646723885,-0.25891296080925,3.25061172416479,-2.30248329508843,-0.601061356179145,3.39694319901368,177,30min_10min_cpac_default_all_gsr,30min_10min
-2.57428711219964,0.24892514241002,3.04519562510801,-2.55691615773029,-0.388712779438466,3.29246153334976,178,30min_10min_cpac_default_all_gsr,30min_10min
-2.14125216712367,0.0448969462039899,3.12062811278572,-2.06642316106453,-0.562913757520916,3.40754911188171,179,30min_10min_cpac_default_all_gsr,30min_10min
-2.78986583717959,0.22364956388358,3.06159873033825,-2.77631891678229,-0.35415221191445,3.26846922604351,180,30min_10min_cpac_default_all_gsr,30min_10min
-2.45111489285939,0.0393113553245597,3.12555587564323,-2.43874659179705,-0.249047508826744,3.24336097089787,181,30min_10min_cpac_default_all_gsr,30min_10min
-2.03327587443249,-0.4600488373248,3.36410598216938,-2.06806659657927,-0.262595252025127,3.2678929762337,182,30min_10min_cpac_default_all_gsr,30min_10min
-2.42853212071694,-0.19093426536795,3.22005252194686,-2.40742104483736,-0.372220456073688,3.29499176816189,183,30min_10min_cpac_default_all_gsr,30min_10min
-2.33748196947104,0.11489568967778,3.09247856724693,-2.33856948092767,-0.0900875129105908,3.18009610218574,184,30min_10min_cpac_default_all_gsr,30min_10min
-2.39989155882712,-0.1705412303767,3.21253545479012,-2.37773228716087,-0.367359464259191,3.29488057594596,185,30min_10min_cpac_default_all_gsr,30min_10min
-2.68865827500321,0.21545514914441,3.06162870584875,-2.67877617103822,-0.315376705724933,3.25878482158204,186,30min_10min_cpac_default_all_gsr,30min_10min
-2.43727823504817,-0.26924621020536,3.25161657147887,-2.40914872018444,-0.456969540323127,3.32904661740153,187,30min_10min_cpac_default_all_gsr,30min_10min
-1.91297441099303,-0.00309875643469004,3.1432125151554,-1.90995964455449,-0.1074004449658,3.19776528476823,188,30min_10min_cpac_default_all_gsr,30min_10min
-2.01694784564043,-0.10523509805104,3.19372080406036,-2.00173365035338,-0.268729289319787,3.27504303793708,189,30min_10min_cpac_default_all_gsr,30min_10min
-2.41479630519436,0.12907142554053,3.08819323450307,-2.39995825205118,-0.296818154570815,3.26464418229782,190,30min_10min_cpac_default_all_gsr,30min_10min
-2.87071450485971,-0.16471355853882,3.19890701241321,-2.70435073135014,-0.977046286838243,3.48828695227694,191,30min_10min_cpac_default_all_gsr,30min_10min
-2.83615257698996,0.18713043055077,3.0757077688009,-2.67987286200904,-0.947132874243314,3.48131503805624,192,30min_10min_cpac_default_all_gsr,30min_10min
-2.24743579769009,0.26245108565208,3.02534117748438,-2.20854483005068,-0.4921158103082,3.3608345611608,193,30min_10min_cpac_default_all_gsr,30min_10min
-2.67132472512257,-0.0658282659674501,3.16623022211238,-2.64732137385913,-0.363316241255586,3.27797983660841,194,30min_10min_cpac_default_all_gsr,30min_10min
-2.44807160672507,-0.0430201566153299,3.1591639243489,-2.44829760355292,-0.0272794788383768,3.15273441592086,195,30min_10min_cpac_default_all_gsr,30min_10min
-2.03512782708352,-0.12148516549734,3.20121602074283,-2.03796686799682,-0.0565240033332957,3.16932103184457,196,30min_10min_cpac_default_all_gsr,30min_10min
-2.16334611174335,-0.41438793127697,3.3308497152728,-2.19252160473124,-0.211264690778696,3.23765303829695,197,30min_10min_cpac_default_all_gsr,30min_10min
-2.23015056336771,-0.20086085384981,3.23141634744406,-2.15226112408713,-0.61780957555043,3.42112807837692,198,30min_10min_cpac_default_all_gsr,30min_10min
-2.54162638738232,-0.1130026509433,3.18602415619126,-2.50560533183598,-0.441107938302449,3.31585543523402,199,30min_10min_cpac_default_all_gsr,30min_10min
-2.37649316397251,0.0450316698786701,3.12264613100685,-2.36058089588137,-0.278218338180755,3.25891154148948,200,30min_10min_cpac_default_all_gsr,30min_10min
-3.79434401267866,-0.61605248817362,3.30254887438808,-3.52583002123905,-1.53136860881524,3.55133805183205,1,30min_10min_cpac_fmriprep_all,30min_10min
-3.78948015068408,-0.66923000497246,3.3163923519015,-3.31177581101735,-1.95963506539979,3.67589967874232,2,30min_10min_cpac_fmriprep_all,30min_10min
-4.54040362861463,-0.39373623608979,3.22809458670014,-4.17513936595563,-1.82715752172457,3.55411045208453,3,30min_10min_cpac_fmriprep_all,30min_10min
-3.10164607630859,-0.75673338356835,3.38089556372397,-2.76239487825716,-1.60063372857937,3.6667550435039,4,30min_10min_cpac_fmriprep_all,30min_10min
-5.46088891967,-1.20091914911027,3.35805974360825,-4.62715729810797,-3.13893770792612,3.73765578636755,5,30min_10min_cpac_fmriprep_all,30min_10min
-2.5404336737483,-2.16763010025886,3.84797164139562,-2.86391614301625,-1.71767512295935,3.68183894570304,6,30min_10min_cpac_fmriprep_all,30min_10min
-4.15241595089418,-0.14935377278063,3.17754507709341,-3.75977333735355,-1.76888926459787,3.5813446837133,7,30min_10min_cpac_fmriprep_all,30min_10min
-4.20500088147658,-0.82339855358195,3.33496010952159,-3.79773658670933,-1.98424151988335,3.6230621268851,8,30min_10min_cpac_fmriprep_all,30min_10min
-3.81190732297873,-0.67307318272387,3.31636245775939,-3.58211702059374,-1.46700463498025,3.53029229697406,9,30min_10min_cpac_fmriprep_all,30min_10min
-2.29248076847087,-0.4860549368228,3.35052006118918,-2.17912999197369,-0.86203825524123,3.51829003568261,10,30min_10min_cpac_fmriprep_all,30min_10min
-4.34766073252296,-0.87000978397476,3.33909384658863,-4.02467972677783,-1.86038274723172,3.57458164416165,11,30min_10min_cpac_fmriprep_all,30min_10min
-3.56447947513998,-0.36021069489899,3.2423063680018,-3.18660403996307,-1.63732109431987,3.61623012385992,12,30min_10min_cpac_fmriprep_all,30min_10min
-2.78796612053395,-0.63470238259573,3.36543543462563,-2.63041993195574,-1.12093406821622,3.54443072083114,13,30min_10min_cpac_fmriprep_all,30min_10min
-3.13292586220891,-0.28446193735323,3.23214189554262,-2.97694369585863,-1.01683296739816,3.47073729220989,14,30min_10min_cpac_fmriprep_all,30min_10min
-4.6289115904166,-0.53038226818604,3.25567547913729,-4.31583953063524,-1.75546489799868,3.52790385545346,15,30min_10min_cpac_fmriprep_all,30min_10min
-5.01129363495497,-0.88390779069436,3.31618006038462,-4.57074656504287,-2.23665659329705,3.59667727129786,16,30min_10min_cpac_fmriprep_all,30min_10min
-4.99253316580743,-0.92626273593543,3.32503645612338,-4.6081045612615,-2.13277341040972,3.57506541965222,17,30min_10min_cpac_fmriprep_all,30min_10min
-5.05816810801081,0.0483547547277601,3.13203320820321,-4.68887325703373,-1.89785941804875,3.52619409693001,18,30min_10min_cpac_fmriprep_all,30min_10min
-4.34543148946624,-0.41776290970691,3.23743651403709,-4.04845946237332,-1.63317992269422,3.52503328978345,19,30min_10min_cpac_fmriprep_all,30min_10min
-4.28921484489685,-0.3455925000832,3.22199141173149,-3.90418897427297,-1.80944925736056,3.57558628520484,20,30min_10min_cpac_fmriprep_all,30min_10min
-5.24684688059295,-0.35588962372376,3.20931815436257,-4.75920572127148,-2.23741380063657,3.58105457904923,21,30min_10min_cpac_fmriprep_all,30min_10min
-5.09104852399102,-1.40304973703614,3.41050870102223,-4.61344901797974,-2.56971044997877,3.64979745530012,22,30min_10min_cpac_fmriprep_all,30min_10min
-4.03090465174974,-1.18026481625419,3.42643456519621,-3.60610615037317,-2.15341955508583,3.67992073083038,23,30min_10min_cpac_fmriprep_all,30min_10min
-3.20298702031359,-0.78118216776774,3.38081418181152,-2.95518334046507,-1.46159599608557,3.60090069267193,24,30min_10min_cpac_fmriprep_all,30min_10min
-4.65428865696111,-1.24997329715642,3.40396535966713,-4.09905949560476,-2.53427453079049,3.69532877553131,25,30min_10min_cpac_fmriprep_all,30min_10min
-4.70609149923266,-0.38940682767472,3.22414985275815,-4.20669847499703,-2.14537241919609,3.61319995803245,26,30min_10min_cpac_fmriprep_all,30min_10min
-4.28661983907553,-1.30052357942756,3.43615790954704,-3.76966386090891,-2.419939173029,3.71228864081043,27,30min_10min_cpac_fmriprep_all,30min_10min
-3.41482868085533,-1.62960883930638,3.58684700603633,-3.19686752500405,-2.02403505807388,3.70601742948895,28,30min_10min_cpac_fmriprep_all,30min_10min
-3.42651715177785,-0.92111796007454,3.40420477963329,-3.12184624133123,-1.68628411997675,3.63684672473193,29,30min_10min_cpac_fmriprep_all,30min_10min
-3.43617591099952,-1.32377899140423,3.50931723377226,-3.08558632790754,-2.00968970800138,3.71889198627421,30,30min_10min_cpac_fmriprep_all,30min_10min
-4.39831938529898,-1.26618106625934,3.42189193471313,-4.12149453135774,-1.99040466630249,3.59149347043111,31,30min_10min_cpac_fmriprep_all,30min_10min
-4.29338309490966,-1.33439064115842,3.44292954283927,-4.07465778086259,-1.90023702514271,3.57796385132443,32,30min_10min_cpac_fmriprep_all,30min_10min
-2.90656222357205,-0.74780083152651,3.3934114203505,-2.83900789358052,-0.973316096299327,3.47187171537371,33,30min_10min_cpac_fmriprep_all,30min_10min
-4.06166583251946,-0.68769534561188,3.30931563445296,-3.81698518162718,-1.5494122584615,3.52719690401951,34,30min_10min_cpac_fmriprep_all,30min_10min
-4.56390010869122,-1.02551482006157,3.36262288187997,-4.11440018175584,-2.22543838212725,3.63741481643439,35,30min_10min_cpac_fmriprep_all,30min_10min
-4.1630578090707,-1.11385087225938,3.40302510184182,-3.77478441449996,-2.07911440554523,3.64504237059075,36,30min_10min_cpac_fmriprep_all,30min_10min
-3.03788103625247,-1.20383541166614,3.51888344993576,-2.82650136096374,-1.63976551533256,3.66728093930356,37,30min_10min_cpac_fmriprep_all,30min_10min
-4.6695799658698,-1.06122730490501,3.36506093237507,-4.29903270814874,-2.10938337544313,3.5977441301894,38,30min_10min_cpac_fmriprep_all,30min_10min
-2.66672022965322,-1.08085043609973,3.5266688821426,-2.61737351562871,-1.19540383475381,3.57001991393057,39,30min_10min_cpac_fmriprep_all,30min_10min
-3.00015045956537,-1.40421900498631,3.57935477236049,-2.90758423954877,-1.58703739209971,3.64122622477582,40,30min_10min_cpac_fmriprep_all,30min_10min
-3.43577816135677,-0.93566071499653,3.40747360871822,-3.18249111931873,-1.59743006829763,3.60679368721248,41,30min_10min_cpac_fmriprep_all,30min_10min
-4.8063670664382,-0.59039844246047,3.26381710109064,-4.4813133949694,-1.83509262825321,3.53026076892246,42,30min_10min_cpac_fmriprep_all,30min_10min
-3.64039074233862,-0.911967399452431,3.38705464887877,-3.49479604523804,-1.36767316883724,3.51461617751258,43,30min_10min_cpac_fmriprep_all,30min_10min
-4.67692677671141,-0.61346681180492,3.27201684811164,-4.38005090468402,-1.75075403077731,3.52184977022942,44,30min_10min_cpac_fmriprep_all,30min_10min
-4.86086424159697,-0.61764384442564,3.26797998080366,-4.50161083475544,-1.93519636890042,3.5475976647112,45,30min_10min_cpac_fmriprep_all,30min_10min
-4.24198352659964,-0.46222899529575,3.25012973307059,-4.02671051752676,-1.41197814858242,3.47884909731737,46,30min_10min_cpac_fmriprep_all,30min_10min
-5.44434858713653,0.36338924649417,3.0749453697408,-5.09034906094107,-1.96502664625686,3.50999808549321,47,30min_10min_cpac_fmriprep_all,30min_10min
-4.30034027642154,-0.32378402203799,3.21674350954732,-3.94759487488859,-1.73616165425162,3.55593395676455,48,30min_10min_cpac_fmriprep_all,30min_10min
-4.4215704142606,-0.74320118057343,3.30812134657419,-4.112287597446,-1.7865395710597,3.55143127546873,49,30min_10min_cpac_fmriprep_all,30min_10min
-3.88478524408243,-0.02982737414459,3.14927050092676,-3.71761318999759,-1.12774032225727,3.43612058338301,50,30min_10min_cpac_fmriprep_all,30min_10min
-4.13402363389136,-0.65012716571336,3.29757767713188,-3.71311818783335,-1.9301735829588,3.62097459111544,51,30min_10min_cpac_fmriprep_all,30min_10min
-4.17434308367069,-0.22911977844186,3.19642525906944,-3.90720559932698,-1.48707110040188,3.50526131376004,52,30min_10min_cpac_fmriprep_all,30min_10min
-3.67224041499235,-1.13162080381596,3.44051459351563,-3.53891774266681,-1.4973231180244,3.54185456659679,53,30min_10min_cpac_fmriprep_all,30min_10min
-3.21325517134785,-1.30344266858128,3.52695639180562,-3.04860614782865,-1.65226273391776,3.63825234992496,54,30min_10min_cpac_fmriprep_all,30min_10min
-8.78371509732854,1.04363035503209,3.02333282730117,-7.93803815599034,-3.90261008339588,3.59852515572428,55,30min_10min_cpac_fmriprep_all,30min_10min
-8.86963679416049,-2.86696354593001,3.45422596482844,-7.66403757022736,-5.30588964794412,3.74713885934942,56,30min_10min_cpac_fmriprep_all,30min_10min
-7.84648691167964,-0.77060839077108,3.23948933648557,-6.6137463309934,-4.29180074285352,3.71720917433128,57,30min_10min_cpac_fmriprep_all,30min_10min
-9.72967963997649,-0.89213230998473,3.23302882723741,-8.36636515882534,-5.04643438323389,3.68434800712728,58,30min_10min_cpac_fmriprep_all,30min_10min
-5.72661251158856,-0.75704422543678,3.27302808996328,-4.95859818622436,-2.96302393590101,3.68021075547193,59,30min_10min_cpac_fmriprep_all,30min_10min
-3.07462029992951,-0.21805932938695,3.21239645899307,-3.03567350448414,-0.534346548640739,3.3158301710132,60,30min_10min_cpac_fmriprep_all,30min_10min
-3.79921501481108,-1.27867060581498,3.46624599932555,-3.6017948944689,-1.75957574009162,3.59602018602601,61,30min_10min_cpac_fmriprep_all,30min_10min
-2.60966060782595,-0.8819084483648,3.46748337392599,-2.61999564224145,-0.850713720338108,3.45555358100468,62,30min_10min_cpac_fmriprep_all,30min_10min
-4.20489482349725,-1.42533096363676,3.46840712404957,-3.89123027481037,-2.13799807786979,3.64400592222724,63,30min_10min_cpac_fmriprep_all,30min_10min
-6.74227231640968,-1.64264233392503,3.38057024967399,-5.73452228367423,-3.90791043959182,3.7397744812463,64,30min_10min_cpac_fmriprep_all,30min_10min
-6.22937047851072,-0.42540296455925,3.20977667318429,-5.51200116003591,-2.933234980795,3.63063157844052,65,30min_10min_cpac_fmriprep_all,30min_10min
-5.16289982852326,-0.31998672705443,3.20349157848167,-4.77468072475242,-1.9900628436143,3.53649308011515,66,30min_10min_cpac_fmriprep_all,30min_10min
-3.8538541889116,-0.42318673200834,3.25096316696275,-3.57780873248831,-1.49350721232599,3.53703936986174,67,30min_10min_cpac_fmriprep_all,30min_10min
-3.3313847484625,-1.1197329008363,3.4658458333607,-3.16070560971705,-1.53683641296235,3.59416537292666,68,30min_10min_cpac_fmriprep_all,30min_10min
-3.99725336919964,-0.70506918897954,3.31618516067153,-3.73449060746645,-1.59020028976574,3.54415299637159,69,30min_10min_cpac_fmriprep_all,30min_10min
-4.78134080711719,-0.40640771256802,3.22638752907111,-4.52956965108215,-1.58410413755988,3.47802254008902,70,30min_10min_cpac_fmriprep_all,30min_10min
-2.8915959870851,-0.66366944971658,3.36720193611469,-2.78029434656365,-1.035252547681,3.49804115677064,71,30min_10min_cpac_fmriprep_all,30min_10min
-4.19869213263798,-0.0577538231238304,3.15534697976299,-3.98668748246864,-1.31858789843125,3.46101437708383,72,30min_10min_cpac_fmriprep_all,30min_10min
-4.49249152560388,0.455488552449,3.04054909135051,-4.40389214080882,-0.997839636994364,3.36441169600257,73,30min_10min_cpac_fmriprep_all,30min_10min
-6.27503704985091,-0.92443014378332,3.28785925259012,-5.58434532920895,-3.00761505380576,3.63562562329739,74,30min_10min_cpac_fmriprep_all,30min_10min
-8.42782498898852,-0.24141728682577,3.17023008826353,-7.20741544498842,-4.3748918792057,3.68714237875455,75,30min_10min_cpac_fmriprep_all,30min_10min
-6.59640012551374,-0.18567772159133,3.1697335640972,-6.00849176855167,-2.72855227170379,3.56786417460855,76,30min_10min_cpac_fmriprep_all,30min_10min
-4.28613120155779,-1.79341388321991,3.53787896469509,-4.01800257983951,-2.33300435102385,3.66765359949404,77,30min_10min_cpac_fmriprep_all,30min_10min
-4.31263900768449,-0.93239818292262,3.35451675819216,-4.03739497039197,-1.77979308774162,3.55679225662874,78,30min_10min_cpac_fmriprep_all,30min_10min
-4.40519315951212,-0.66777502351552,3.29203542824908,-4.22883112793594,-1.40308144668925,3.46195304714153,79,30min_10min_cpac_fmriprep_all,30min_10min
-2.74062311404231,-1.18405353187991,3.54940947784727,-2.71672242454886,-1.23790835183126,3.56914547274767,80,30min_10min_cpac_fmriprep_all,30min_10min
-4.96913138387674,-0.16826028412898,3.17544082698053,-4.50282572447371,-2.10834976426156,3.57950128686444,81,30min_10min_cpac_fmriprep_all,30min_10min
-3.66058906209512,-0.47979705820797,3.27192071108589,-3.35669582493518,-1.53711113373698,3.57101649800831,82,30min_10min_cpac_fmriprep_all,30min_10min
-5.15693794797494,-0.10444315516619,3.16184282520591,-4.72774841670784,-2.06235600230454,3.5529313551455,83,30min_10min_cpac_fmriprep_all,30min_10min
-8.59253741735709,-0.676374872993,3.22014721844856,-7.41053149468319,-4.40150033554543,3.67755326028223,84,30min_10min_cpac_fmriprep_all,30min_10min
-4.45151594420607,-0.96558202359297,3.35519450028368,-3.98133310357083,-2.21299108995446,3.64890981379734,85,30min_10min_cpac_fmriprep_all,30min_10min
-8.73263282733922,0.26640343503952,3.11109545496797,-7.59453937408524,-4.31889089730134,3.6586671250383,86,30min_10min_cpac_fmriprep_all,30min_10min
-3.85249997459677,-0.54581127870382,3.28233314040156,-3.65103380430319,-1.34522048975765,3.49460782590468,87,30min_10min_cpac_fmriprep_all,30min_10min
-5.2255111974,-0.65234390520021,3.26578842713784,-4.64125819267899,-2.48801974141983,3.6336749111802,88,30min_10min_cpac_fmriprep_all,30min_10min
-3.74835849965574,-1.7622554579712,3.58106868333671,-3.68013433728805,-1.90061753138399,3.61831609797786,89,30min_10min_cpac_fmriprep_all,30min_10min
-3.85076223214859,-0.0136138617517902,3.1451280069075,-3.55633355262608,-1.47683674393608,3.5351926708977,90,30min_10min_cpac_fmriprep_all,30min_10min
-4.46048118602286,-0.60693759063959,3.27683206182343,-4.11489785824659,-1.8253441500147,3.55910662447516,91,30min_10min_cpac_fmriprep_all,30min_10min
-4.59473759993762,0.58833395808952,3.01424046989313,-4.33937811877879,-1.62097131399221,3.49909080137376,92,30min_10min_cpac_fmriprep_all,30min_10min
-4.84587396787613,0.3231040006531,3.07501509342282,-4.52831563141371,-1.75534846969821,3.51139716143854,93,30min_10min_cpac_fmriprep_all,30min_10min
-4.0767705823682,0.72315974696592,2.96603337087366,-4.00209553013189,-1.06124915481375,3.40080037016933,94,30min_10min_cpac_fmriprep_all,30min_10min
-4.18864467469796,-0.36992507639548,3.22968028266972,-3.82367262075439,-1.74960465886297,3.57072539824986,95,30min_10min_cpac_fmriprep_all,30min_10min
-4.32867260761441,-0.57186461694695,3.27294286401913,-4.02097032462444,-1.70183234559601,3.54197096009142,96,30min_10min_cpac_fmriprep_all,30min_10min
-3.51218198502078,-0.62111823526922,3.31662970366023,-3.43912912028198,-0.945304740344068,3.40983565365547,97,30min_10min_cpac_fmriprep_all,30min_10min
-4.32354956974641,0.30078206828373,3.07213624262638,-4.11357478121161,-1.36457072152208,3.46189394311146,98,30min_10min_cpac_fmriprep_all,30min_10min
-3.36020200046514,-0.38052407319049,3.2543566555787,-3.27704632116134,-0.834699624517917,3.39100022605292,99,30min_10min_cpac_fmriprep_all,30min_10min
-6.46071723646064,-0.0124426819170798,3.14351854913329,-5.97313767408827,-2.46224457684859,3.53258860496529,100,30min_10min_cpac_fmriprep_all,30min_10min
-7.14743557256136,-0.35560411015777,3.1913043479577,-6.25469223313399,-3.47722800745794,3.64898420057786,101,30min_10min_cpac_fmriprep_all,30min_10min
-6.3878333842144,-0.3511526361534,3.19650948300773,-5.81677593990756,-2.66323885208856,3.5709594112089,102,30min_10min_cpac_fmriprep_all,30min_10min
-3.95766158628674,-0.22459399293976,3.19828101706146,-3.55741547239575,-1.7488061213278,3.59849333445532,103,30min_10min_cpac_fmriprep_all,30min_10min
-3.43284820897161,-0.70088857348326,3.34299570046635,-3.05244323238678,-1.71996567737126,3.6547200280178,104,30min_10min_cpac_fmriprep_all,30min_10min
-4.97602660297618,-0.89717204026292,3.31997508021015,-4.38899823793605,-2.51046865958339,3.66116285032614,105,30min_10min_cpac_fmriprep_all,30min_10min
-4.05033945423053,-0.34853228911805,3.22743134545849,-3.62679621409758,-1.83659295230646,3.61034349050785,106,30min_10min_cpac_fmriprep_all,30min_10min
-3.25813690671294,-0.99581368953673,3.43821477523349,-3.10900645589412,-1.39326230996262,3.56289662520354,107,30min_10min_cpac_fmriprep_all,30min_10min
-3.80496026611411,-1.76165977464129,3.57519666646804,-3.4837293748825,-2.33340897205722,3.73176274635139,108,30min_10min_cpac_fmriprep_all,30min_10min
-2.21392965308637,-0.0974980468128299,3.18560267493086,-2.14741607073621,-0.547352351864235,3.39116724148404,109,30min_10min_cpac_fmriprep_all,30min_10min
-2.70609737055809,-1.06904566070573,3.51782512472932,-2.60592413174869,-1.29421057915048,3.60255001160373,110,30min_10min_cpac_fmriprep_all,30min_10min
-3.81366463351015,-1.18761223904421,3.44348393468239,-3.50778567780403,-1.9104712522848,3.64030938023633,111,30min_10min_cpac_fmriprep_all,30min_10min
-3.76417413470158,-1.04047219815135,3.41127340978805,-3.56789680851888,-1.58798667350928,3.56034457634022,112,30min_10min_cpac_fmriprep_all,30min_10min
-2.38735962565573,-0.7354373581394,3.44042260357781,-2.28594196368864,-1.0073844492573,3.55667478472178,113,30min_10min_cpac_fmriprep_all,30min_10min
-3.47203011939327,-1.02790048233275,3.42942324649074,-3.25974803597858,-1.57658342420809,3.59207647989448,114,30min_10min_cpac_fmriprep_all,30min_10min
-2.89757705686727,-0.91185801745521,3.44647755757236,-2.81411091181043,-1.14377341309824,3.52764027977296,115,30min_10min_cpac_fmriprep_all,30min_10min
-5.66182403317008,-0.54423526575585,3.23742189403833,-5.09025085043316,-2.5380681012808,3.60413049613913,116,30min_10min_cpac_fmriprep_all,30min_10min
-4.90075445943283,-0.39319444288803,3.22165257397837,-4.4030858907122,-2.18742560572468,3.60267198432923,117,30min_10min_cpac_fmriprep_all,30min_10min
-4.49769690394743,-0.9200594375386,3.34337121252432,-4.04447123485403,-2.17210479462214,3.63444324107899,118,30min_10min_cpac_fmriprep_all,30min_10min
-4.58214199101604,-0.58143185746762,3.26780896538912,-4.33499866892814,-1.59432580456504,3.49401848385459,119,30min_10min_cpac_fmriprep_all,30min_10min
-4.95170545420083,-2.7535217461284,3.64908833384634,-4.61399008209706,-3.2882159956235,3.76076623712215,120,30min_10min_cpac_fmriprep_all,30min_10min
-2.63974491057926,-1.10623263952728,3.53842814027188,-2.54119107160385,-1.316947904545,3.61972588101132,121,30min_10min_cpac_fmriprep_all,30min_10min
-4.89940722499979,-0.42157985175472,3.22742833869601,-4.53928933585847,-1.89123585338985,3.53635848785233,122,30min_10min_cpac_fmriprep_all,30min_10min
-6.46104806587112,-0.51947255923749,3.22182074336716,-5.71005136381858,-3.06762241350713,3.63458037250533,123,30min_10min_cpac_fmriprep_all,30min_10min
-3.21812152433046,-0.93115587252875,3.42324821922202,-2.87955024349368,-1.71217633423058,3.67803101672169,124,30min_10min_cpac_fmriprep_all,30min_10min
-3.9749504640764,-0.61947102328995,3.29619276274195,-3.73460858281757,-1.49555149483474,3.52249324463213,125,30min_10min_cpac_fmriprep_all,30min_10min
-5.14259594036636,-0.85999807717862,3.30728972155588,-4.59346668899108,-2.46697253242772,3.63444777076081,126,30min_10min_cpac_fmriprep_all,30min_10min
-3.58562508317226,-0.87459567115087,3.38083819636981,-3.29964222907591,-1.6534769382029,3.60612622609611,127,30min_10min_cpac_fmriprep_all,30min_10min
-3.16079150290636,-1.29217020773465,3.52967261748067,-2.93961551869462,-1.73751758922084,3.6754198608909,128,30min_10min_cpac_fmriprep_all,30min_10min
-4.32311996089534,-0.66817943892634,3.29493880028709,-3.861739528799,-2.05494471229932,3.63061210698338,129,30min_10min_cpac_fmriprep_all,30min_10min
-4.5828287928732,-1.48364930254718,3.45468535509033,-3.93106779497194,-2.78392546399339,3.75779118520904,130,30min_10min_cpac_fmriprep_all,30min_10min
-4.39283654286667,-1.07726043152481,3.38207799157917,-4.06325266875694,-1.98682678648981,3.59638099142711,131,30min_10min_cpac_fmriprep_all,30min_10min
-4.64813422954921,-0.26578363925688,3.19871117068431,-4.23644129579764,-1.93089562277821,3.56924485582369,132,30min_10min_cpac_fmriprep_all,30min_10min
-4.26471183827961,-1.08737423129371,3.39124361003888,-3.81474392626342,-2.19496664199713,3.66372020274004,133,30min_10min_cpac_fmriprep_all,30min_10min
-3.7292786435574,-0.6742266029782,3.32045337249978,-3.46358276773992,-1.53808163777868,3.55950629425487,134,30min_10min_cpac_fmriprep_all,30min_10min
-5.42091056375249,-0.1121922585772,3.16228590112327,-4.76917392492139,-2.57950354078802,3.63739932657323,135,30min_10min_cpac_fmriprep_all,30min_10min
-5.16036160782495,-0.88081623391273,3.31065224442132,-4.6567548494414,-2.39161105400563,3.61604428080577,136,30min_10min_cpac_fmriprep_all,30min_10min
