dbICC,var_w,var_b,pipeline
0.37599830908883,5.71089337039429,3.44115453841061,cpac_default_all
0.253361143275145,6.69650915237206,2.27236394076753,cpac_default_all
0.332174023249413,6.74391154645203,3.35439517001563,cpac_default_all
0.389987266647094,4.5546379066763,2.91182575489671,cpac_default_all
0.240609263408321,8.76290927885991,2.77648520755413,cpac_default_all
0.57973512945584,4.62551372595916,6.38067320555867,cpac_default_all
0.309553814943801,5.45221160544202,2.44443801540893,cpac_default_all
0.386386017207736,6.67278891927237,4.20178223848988,cpac_default_all
0.386802614596532,6.9035938727001,4.35476116441037,cpac_default_all
0.406547390238645,3.60879373011105,2.47222044145398,cpac_default_all
0.364732927982659,7.03493163229464,4.039043302302,cpac_default_all
0.347574365705687,4.99339058136099,2.66018757205112,cpac_default_all
0.394997085483026,4.76100271777205,3.10838535215679,cpac_default_all
0.367784064694972,5.01310246300669,2.91631244582189,cpac_default_all
0.333886525502376,7.51562675426904,3.76717571409004,cpac_default_all
0.334607539701882,7.68875904471863,3.86646513271465,cpac_default_all
0.368568248577546,7.54690473851502,4.40514664552415,cpac_default_all
0.392834301569675,5.79135029143695,3.74698546502795,cpac_default_all
0.38817361823761,6.40264454651513,4.06216170795213,cpac_default_all
0.2916795953671,7.28123033948538,2.99834129485008,cpac_default_all
0.270138992299463,7.58704850813874,2.80814787595378,cpac_default_all
0.376149781523864,7.70194096963953,4.64387657043103,cpac_default_all
0.373111852566663,7.71392526719591,4.59118099263525,cpac_default_all
0.389358124304607,5.30516990468906,3.38268809497332,cpac_default_all
0.331391454848944,8.02796062466008,3.97900620650172,cpac_default_all
0.377315210255104,6.59388662412052,3.99555884285793,cpac_default_all
0.363505258984999,6.45687352816007,3.68755204535443,cpac_default_all
0.411466879105512,6.71047980627416,4.69156294719938,cpac_default_all
0.391624790958369,6.02845912964557,3.88065458842023,cpac_default_all
0.350446800391524,6.64967123363497,3.5876291716946,cpac_default_all
0.398506789487453,6.06025329584679,4.01509450514119,cpac_default_all
0.385789230868335,6.84338743600531,4.29837005170544,cpac_default_all
0.46343833817215,4.56621394251179,3.9439243460803,cpac_default_all
0.438797172403894,5.74732049434817,4.49375494528677,cpac_default_all
0.353352825103008,7.34102125788513,4.01141565495613,cpac_default_all
0.406711370975346,5.78046576034436,3.96262634955711,cpac_default_all
0.42578047734857,4.91527254168975,3.64464635308019,cpac_default_all
0.416366457379255,6.63878654564035,4.73613634832078,cpac_default_all
0.475665885199822,4.49006491380456,4.07330105279044,cpac_default_all
0.442947836019018,5.6624969987388,4.50261385599996,cpac_default_all
0.406128367587995,5.7238473495501,3.91434218023556,cpac_default_all
0.349738740049325,6.99241875985951,3.76082642099274,cpac_default_all
0.405284907121119,6.12172460334357,4.17181708854403,cpac_default_all
0.331659306765405,7.27976954346215,3.61253376404701,cpac_default_all
0.351205533505693,6.81113565491186,3.68700513798842,cpac_default_all
0.433207941772391,6.29283723311264,4.80971288516301,cpac_default_all
0.296918582176459,7.59654202948741,3.20809856676568,cpac_default_all
0.29448286123106,6.60904568824855,2.75861574061583,cpac_default_all
0.362362413700352,7.25775472487675,4.12450203165341,cpac_default_all
0.319701437830721,6.53828515794677,3.0726202908286,cpac_default_all
0.350825509448842,6.13671436376125,3.31639023767047,cpac_default_all
0.356469251289808,6.17334947653594,3.41958681890757,cpac_default_all
0.421458462750041,5.96749466835054,4.34722654720201,cpac_default_all
0.473381642200806,5.42280993834888,4.87460916608854,cpac_default_all
0.319461939738831,12.7750503311453,5.99693477464383,cpac_default_all
0.337015834202087,12.4943641278945,6.35128071922987,cpac_default_all
0.336661618189895,10.4512697473854,5.30429337692252,cpac_default_all
0.246227004261861,13.4499629745649,4.3935562953101,cpac_default_all
0.0946222035871591,11.9789129804532,1.25193167678751,cpac_default_all
0.457337094879864,5.15613880851197,4.34541134327239,cpac_default_all
0.405052425182888,5.99574151111068,4.08202292545128,cpac_default_all
0.437438780594607,5.02551956491524,3.90776518981248,cpac_default_all
0.404107206871304,6.75262486938817,4.57932098941969,cpac_default_all
0.346036124566956,9.22533273688317,4.88145982986879,cpac_default_all
0.364073944842987,10.1079888463354,5.78692340700779,cpac_default_all
0.355093624899309,7.18506896333969,3.95619004843216,cpac_default_all
0.346250269812727,5.87898428898024,3.11372961592056,cpac_default_all
0.427801577844273,5.46605671851579,4.08667273138851,cpac_default_all
0.377861876382714,6.60715803190666,4.01292419917538,cpac_default_all
0.408433066289631,6.04200659060215,4.17155716068134,cpac_default_all
0.450790043587028,4.26987234053106,3.50469964359441,cpac_default_all
0.347706876289356,5.79181612151679,3.08734557893067,cpac_default_all
0.245980758409537,8.15417343329603,2.66010421842056,cpac_default_all
0.349550083670151,8.95878218485839,4.81442611288133,cpac_default_all
0.292045448886358,12.486540323388,5.15094827492126,cpac_default_all
0.304067530648537,9.28443497295044,4.05656488239841,cpac_default_all
0.412196736905223,7.43598094115762,5.21447782289767,cpac_default_all
0.424308693384252,6.49129928983024,4.78436045217613,cpac_default_all
0.397209620765296,6.34895493728607,4.1836533391543,cpac_default_all
0.42192876670083,6.44609600519681,4.70494496324513,cpac_default_all
0.332740402205755,6.33380872361932,3.15846196766327,cpac_default_all
0.352293599575287,5.6743671520084,3.08634163253906,cpac_default_all
0.34648882192271,7.14764962179109,3.7896531536876,cpac_default_all
0.200678377254962,16.8846900627505,4.23908487625956,cpac_default_all
0.446054935979405,6.43736792144861,5.18358213220018,cpac_default_all
0.234284174219868,12.7960605907907,3.91517895784176,cpac_default_all
0.383245017454005,6.18104100653093,3.84083345164578,cpac_default_all
0.263707206945306,8.79332489026059,3.14937640086476,cpac_default_all
0.466615800089192,6.40715063190038,5.60511113545565,cpac_default_all
0.304618209202967,5.95249885981808,2.60754533258943,cpac_default_all
0.412597158622588,6.26730940285213,4.40221577029105,cpac_default_all
0.252608362451685,6.51070256456536,2.20053025832595,cpac_default_all
0.256930872121086,7.71346758097381,2.66708422985414,cpac_default_all
0.270098322106077,6.80710486981146,2.51895242800549,cpac_default_all
0.300460320153178,7.19729223049151,3.09131960646319,cpac_default_all
0.398966208163837,5.62055079422599,3.73092140346054,cpac_default_all
0.419967971583091,5.41334933751695,3.91949621635995,cpac_default_all
0.293717947533793,6.43367696809896,2.67554072422912,cpac_default_all
0.423071924218113,5.00898944736446,3.67318369974055,cpac_default_all
0.367948049762349,7.51431765141988,4.3744482144152,cpac_default_all
0.343215151726296,9.47329315544629,4.95044573004404,cpac_default_all
0.319687670579653,8.30573829534241,3.90297516780947,cpac_default_all
0.323866083192406,5.27516544100177,2.5267881511339,cpac_default_all
0.378424875266949,4.98897849929179,3.03736988688988,cpac_default_all
0.347034327883739,7.18439947255576,3.81832207828952,cpac_default_all
0.339285547987158,5.90275904059584,3.03114428574022,cpac_default_all
0.41926729046841,5.15123044827721,3.71899567077869,cpac_default_all
0.438747376460494,7.10861362269527,5.55700846004035,cpac_default_all
0.394049245011375,3.57861824876094,2.3271723114441,cpac_default_all
0.513041415449046,3.35286219400442,3.53245064445029,cpac_default_all
0.463197588747739,5.41757724547344,4.67473443553268,cpac_default_all
0.413592917946098,5.8645320092521,4.13625445586265,cpac_default_all
0.429259741844447,3.9077550534099,2.93906361334842,cpac_default_all
0.384450930383973,6.03731405369435,3.7707002082074,cpac_default_all
0.442431132753013,4.79864448519436,3.80772643520478,cpac_default_all
0.346599617284147,7.82254287421179,4.14950838430975,cpac_default_all
0.300775801226636,8.235673243284,3.54262799075751,cpac_default_all
0.359479368008858,6.9324555371616,3.89070173665043,cpac_default_all
0.382909113132672,7.38070893501036,4.5797803415023,cpac_default_all
0.458462219099351,7.39744236130753,6.26262462239324,cpac_default_all
0.442308183115846,5.05998130814474,4.01309660864279,cpac_default_all
0.404534376678673,6.12341949712766,4.15999445206572,cpac_default_all
0.217899898131042,9.65479701812764,2.6899105136268,cpac_default_all
0.428828642362839,5.1158067158537,3.8408866607486,cpac_default_all
0.363125822566097,6.20170196375704,3.53601732758709,cpac_default_all
0.293244434712677,8.78410204664792,3.64466749983149,cpac_default_all
0.377182677179175,5.80319862182398,3.51445907520426,cpac_default_all
0.374291871651885,6.89802971858923,4.12632717573497,cpac_default_all
0.319436227827398,7.56428382657263,3.55044801174538,cpac_default_all
0.362667416557049,6.15940247070733,3.50494332098821,cpac_default_all
0.35220319080167,7.39811635411774,4.02231092966767,cpac_default_all
0.37673291327498,6.2421715849593,3.77307182819607,cpac_default_all
0.399487402128509,6.27682209164603,4.17561822999609,cpac_default_all
0.351115676600177,6.77447040036696,3.66571154897062,cpac_default_all
0.30386218423166,7.37484431823708,3.21909864993414,cpac_default_all
0.363512292958081,7.73296634111207,4.41646915553103,cpac_default_all
0.411965725492309,5.73077246353673,4.01487113578339,cpac_default_all
0.456858643526006,5.73252291099386,4.82186195155589,cpac_default_all
0.372158362724735,6.81535628200087,4.03985923313835,cpac_default_all
0.484350061075116,4.63674258394712,4.35529296950335,cpac_default_all
0.478020719732108,5.41005284413997,4.95444446188988,cpac_default_all
0.390632107897487,6.4253538009302,4.11893953024728,cpac_default_all
0.421684674673749,5.49761937552983,4.00864673012526,cpac_default_all
0.406494778174956,6.25289000342425,4.28263651510653,cpac_default_all
0.416656601409362,6.66509958340267,4.76058826959371,cpac_default_all
0.444714374685922,5.82443843772683,4.66464712870115,cpac_default_all
0.377500005178368,5.8992864139136,3.57747898847641,cpac_default_all
0.335780605920721,7.63498411750043,3.85968795253723,cpac_default_all
0.246111129489637,9.61290737144481,3.13818598922136,cpac_default_all
0.494705603032338,4.54395356298977,4.44873187001449,cpac_default_all
0.393989705709704,6.06022373572254,3.93997558897659,cpac_default_all
0.473399761385313,5.32823285435522,4.78994116769244,cpac_default_all
0.332441399931107,7.56701796254427,3.76834340013362,cpac_default_all
0.337440768374123,5.86600174723489,2.98754895017235,cpac_default_all
0.328415648150378,6.74459886499892,3.29821831265495,cpac_default_all
0.336714520043671,5.90222363838758,2.99624288431723,cpac_default_all
0.434388181990873,5.89654829475077,4.52853142778009,cpac_default_all
0.292686602593711,8.5914566583748,3.55514863692934,cpac_default_all
0.117390013403589,21.1161383975073,2.80851543395114,cpac_default_all
0.431653816243168,7.52007264093317,5.71142755358673,cpac_default_all
0.25397898529533,11.8299420422634,4.02744241351706,cpac_default_all
0.283405077860097,10.2337733191348,4.0473400448486,cpac_default_all
0.219025374190006,12.2984454932802,3.44911542206295,cpac_default_all
0.316914823737819,7.61784387035532,3.53427029502579,cpac_default_all
0.359016567262403,6.01816952391116,3.3707931489741,cpac_default_all
0.37924216717361,6.4181084461433,3.92104171313996,cpac_default_all
0.465761715796368,4.85752438485196,4.23490595658805,cpac_default_all
0.403386893439381,7.7561567491513,5.24415562055899,cpac_default_all
0.292912093762352,7.54413876329333,3.12516939025015,cpac_default_all
0.439530994539404,7.86443463911671,6.16744680748297,cpac_default_all
0.334514718069794,7.36246819897854,3.70083913311463,cpac_default_all
0.320201268361306,5.82932243410986,2.74574863149501,cpac_default_all
0.462069893400699,4.91713268848318,4.22370666622114,cpac_default_all
0.359637225974284,5.2409469721357,2.94339350597777,cpac_default_all
0.366698090867423,5.88003778160461,3.4046930818447,cpac_default_all
0.416258854739605,5.75143891750306,4.10128255707701,cpac_default_all
0.510566106997398,4.1023534209461,4.27948012102376,cpac_default_all
0.322900504160427,5.83997257865556,2.78501180626745,cpac_default_all
0.244466819979145,8.42954026348593,2.72753461607561,cpac_default_all
0.306522047290503,5.48814021404587,2.42579589971677,cpac_default_all
0.323002346069508,6.64707926153355,3.17138794133214,cpac_default_all
0.466906797691197,4.94791434568978,4.33360401594113,cpac_default_all
0.428961437023614,6.1967153800196,4.65494295233695,cpac_default_all
0.436494095749975,5.39251563128987,4.17706578856555,cpac_default_all
0.410397704348233,7.30406945157492,5.08405981020271,cpac_default_all
0.223533783530145,12.9441885503585,3.72645117072076,cpac_default_all
0.436506489380453,6.16868553479474,4.77853110309063,cpac_default_all
0.390677249754365,8.15277614744356,5.22728580520296,cpac_default_all
0.394493149905026,6.01209001264419,3.91693062799958,cpac_default_all
0.389722989615419,7.21760121857058,4.60916121185791,cpac_default_all
0.31763233486774,12.8390411175975,5.97638899969705,cpac_default_all
0.287214719314943,11.5573746874533,4.6570099254634,cpac_default_all
0.265815561290746,8.48539751764243,3.07218538694805,cpac_default_all
0.360650785726998,8.07126587098393,4.55292399395817,cpac_default_all
0.411600035634261,6.31439624586198,4.41707321074911,cpac_default_all
0.391139740485137,5.4459308651227,3.49853673646127,cpac_default_all
0.424487361131073,5.86829845714654,4.32834721284203,cpac_default_all
0.462642671154765,4.98535853937002,4.29218969856582,cpac_default_all
0.408813191224084,5.45821468917039,3.77442482197148,cpac_default_all
0.477472175853459,4.38018153058141,4.00249462209176,cpac_default_all
0.384972144672095,3.16941458317549,1.98387165535707,cpac_default_all_gsr
0.274478559246396,4.26954077675988,1.61524847540209,cpac_default_all_gsr
0.288569211359951,4.75824041321706,1.93002847982984,cpac_default_all_gsr
0.377112352757633,3.72271282539132,2.25382699181716,cpac_default_all_gsr
0.386951849353929,3.61126665161123,2.27940710346892,cpac_default_all_gsr
0.381540686257285,3.12374828928039,1.92710666571491,cpac_default_all_gsr
0.346837634633869,3.93935446586891,2.09184799580491,cpac_default_all_gsr
0.425038114337038,4.62699768683026,3.42048824607655,cpac_default_all_gsr
0.328686666167306,3.88272073961036,1.90104750083699,cpac_default_all_gsr
0.383786079323108,3.71916264119611,2.31634307589435,cpac_default_all_gsr
0.32028324714666,4.59428969939176,2.16483412697516,cpac_default_all_gsr
0.341526309489193,4.11567535793488,2.13465083921686,cpac_default_all_gsr
0.294649076741159,4.31905065043618,1.8042143911426,cpac_default_all_gsr
0.333161035769375,4.07861567721927,2.03772709217039,cpac_default_all_gsr
0.389746644092411,3.29811233424965,2.10638450681169,cpac_default_all_gsr
