delta.sigma2_w,delta.sigma2_b,delta.theta,delta.sigma2_w_norm,delta.sigma2_b_norm,delta.theta_norm,parcel,contrast,comp
3.34574374774306,1.38670967263427,0.392917756690722,3.0080975434968,2.01700622471715,0.590669374188431,30,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.37454996043853,2.01228633773933,0.703005414537309,1.7061367317546,2.60324437428158,0.990642296857112,31,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.67507876217088,0.32835095007837,0.122133487609509,2.66628722158131,0.393412229432793,0.146493571590275,32,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.92757435760609,1.07827543032325,0.860388065052128,0.79384227541989,1.18020614058872,0.978676488776918,33,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.02089753838096,1.69541630636231,0.698039332328444,1.76200547756913,1.96310978030517,0.839331869411631,34,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.63563313300207,1.42321487615592,0.373125066620744,3.33092296538475,2.03674275748471,0.548807013100496,35,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.14100002464433,1.40482647579397,0.580689492352736,1.86756937109661,1.75202830364139,0.753488029081157,36,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.88828766258595,0.92799857646976,0.807258477720595,0.694972842173586,1.08039302018917,0.999174350459742,37,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.25508822049789,1.12129998880964,0.461430033811889,2.13745046055602,1.33193170838512,0.557260948166585,38,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.763035994463051,0.50309662779961,0.582909909670543,0.752050317469172,0.519375072316793,0.604397554361685,39,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.70190597354393,2.07992865727074,0.885024723051305,1.16739098637062,2.42069937147536,1.12144636308318,40,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.76898188580783,1.45207819691158,0.687328869669687,1.39402129503769,1.81508474492064,0.915861846352498,41,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.43473209887712,0.16581358083667,0.0482380997360234,3.43555061384783,0.147887505680819,0.0430196727148413,42,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.27648192034496,1.22068391780319,0.492198209625613,2.0978168541959,1.5071839990832,0.623003842896365,43,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.43541958129911,0.86419185142403,0.246440254181518,3.24718469083161,1.41588376615804,0.411179517264827,44,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.34670744090727,0.79713599819371,0.233828263031546,3.26132500870608,1.09527881483604,0.324003594419926,45,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.80043418251655,0.5847092737552,0.20583528524844,2.84315798972154,0.317441633855771,0.111190564277794,46,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.34511481500998,0.52545770162236,0.120346296021309,4.27515526081802,0.937643881072924,0.215905360963411,47,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.27276944553121,0.0568882306958298,0.0173805406097369,3.24889907148603,0.398636347679936,0.122088659746655,48,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.13672723058722,1.67361812634951,0.384444464741995,3.90727971894308,2.15561476406699,0.504141284065419,49,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.95139194719259,0.0160805641310802,0.00544841393489939,2.94075235174076,0.25089562815488,0.0851107098174026,50,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.73853712832239,0.44395857400399,0.160717009796681,2.69186954680067,0.67121022164374,0.244364199379807,51,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.1522612257103,0.51054106112513,0.232906664098348,2.04418679902885,0.845092237254003,0.392015081024511,52,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.67150451623743,0.90404390051159,0.326305876769181,2.69060834474073,0.845493045234991,0.304468019228161,53,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.76809354808698,2.30413292531387,0.916278689394217,1.34651261259962,2.57334162450546,1.08871864852422,54,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
9.46898369751556,3.83531935803212,0.384843839291533,8.48238432791591,5.6938987482601,0.591176958193965,55,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
9.48023719900577,5.41644747788859,0.519080038826023,5.8649118650018,9.20953904633123,1.00373515214042,56,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
7.13256518204446,4.11938225221786,0.523745325931912,4.68190111006963,6.77662144519887,0.966210547317564,57,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
10.0022224666684,2.84841574916241,0.277434085036277,8.33233287605346,6.22335563787258,0.641509240755561,58,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
8.34948214577715,-0.00457020075071002,6.28263794385639,7.51256787668369,3.64351435946213,0.451567025534725,59,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.60686909359612,2.31367336778246,0.725882476157635,2.33065976446318,2.59169365208254,0.8383788381504,60,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.46981343478878,0.0504347932107603,0.0204176493171584,2.46767058087414,-0.11455992020613,6.23679429905522,61,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.45462883414699,0.90159488092953,0.554859159088659,1.37216725482637,1.0227293870973,0.640511209661719,62,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.65591851331946,1.50599332071995,0.515826221071691,2.41647818458919,1.86615975062444,0.657598636692244,63,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
5.66344118068883,1.64761695975584,0.283107251578971,5.57741158438739,1.91877243870618,0.331342542810052,64,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
6.21079836830091,3.99168200110969,0.571226495881202,4.4435961279964,5.89593037789014,0.924949440698094,65,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.8028967034159,1.77182057189058,0.436008431309479,3.34507264517305,2.5321651751695,0.647955659010025,66,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.93691061700926,0.39738402773217,0.134490041142512,2.91873647937354,0.514135586954,0.174361327795562,67,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.95826367659999,1.27675046121189,0.577766489663877,1.80624414466226,1.48403856323512,0.687782986622156,68,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.27896780068207,1.03753608804165,0.306453530534281,3.21586553732775,1.21914716819843,0.362363746941164,69,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.10404769326585,0.94338380114012,0.421494399537827,2.00081773121537,1.14617542210828,0.520219625011546,70,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.74515743500652,0.95610897256669,0.9087652394975,0.583993252295113,1.06224095743,1.06812607224049,71,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.24372819569075,1.09374839446627,0.453572812182153,1.86493995080381,1.65909636441983,0.72705314608393,72,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.78047049453741,0.88098244181541,0.182243057420424,4.3063599344899,2.25483753883732,0.482353875738145,73,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
5.2074459937462,1.99378166489149,0.365653623162844,4.87644100379505,2.70425262162157,0.506333271795303,74,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
8.76978498225958,2.21746783401525,0.247662181000329,8.45019749260155,3.22807288734136,0.364903552208309,75,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
5.36932985970579,0.70473573058967,0.130506081235396,5.29881009659933,1.11757198984002,0.207863589927206,76,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.11227627472715,2.32317966869168,0.514239272598089,3.9411146910213,2.60299729637244,0.583701964348321,77,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.37371185490166,2.23641002253725,0.755624274195711,1.79789283328984,2.72095922773767,0.986896203566629,78,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.99460346141497,-0.50175756055261,6.1171734768392,2.87243219970065,-0.984146228369096,5.95310218910728,79,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.86929235012504,0.11093885930538,0.0386449388051548,2.86101813390898,-0.244379333074717,6.1979752262065,80,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.11364402163622,-0.11077398880671,6.24762334594997,3.1127173844089,-0.134314760416503,6.24006173559466,81,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.20247994455352,-0.13026712599137,6.22410847253808,2.2058457754325,-0.046171910087387,6.26225675032548,82,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.55396692126759,1.81016684901302,0.471089277799271,2.91007096631262,2.72742953525005,0.753011900932247,83,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
12.9145014536237,2.25821778470787,0.173108926248477,11.532350750337,6.23608703675806,0.495711634237245,84,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.15360858881562,2.7759806036729,0.721798699628526,2.69451774020726,3.22349028091108,0.874544802916482,85,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
8.47796423925428,1.24414587412669,0.145710491770629,7.96654200146538,3.155627534591,0.377148500359445,86,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.82232105057999,1.51532106690252,0.49273467613873,2.50582617893805,1.9956275226841,0.672538922923373,87,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.85921590248707,0.75961082231709,0.155068727537595,4.54028679236761,1.89070982210828,0.394589106808038,88,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.4470256601228,2.22127451595823,0.737077488394606,2.26575470533337,2.40589913998999,0.815388060285932,89,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.23703998572212,-0.00892314256150995,6.27919651158606,2.20561399668696,0.373757164227477,0.167862552685075,90,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.49741638725676,1.19382583110618,0.445913036091934,2.39361969563192,1.39028539481573,0.526204412384145,91,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.69885847151951,-0.0992126937344899,6.24644086875703,2.64369102668178,0.551885824544263,0.205800244322332,92,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.89378850065327,-0.1299806309264,6.24981616479809,3.86795543889777,0.466266635024267,0.119967160466404,93,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.04619901490468,-0.62816932562071,6.07982181061228,3.08984003835281,-0.356109080829111,6.16843994827833,94,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.3565759079928,0.25952221909458,0.0771640301424554,3.28005076151306,0.75843299652577,0.227232472751137,95,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.94133149319789,1.65232307176434,0.705149004237117,1.42785570698052,2.11191088353885,0.97629370953627,96,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.65467648713386,1.11244043174165,0.591893065187303,1.47799940882226,1.33828088933836,0.73582779178736,97,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.80681484976689,0.16559850714129,0.0589304158281635,2.73179817119793,0.665515753591903,0.238963303033318,98,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.43224855796027,1.035387952847,0.625937427152399,1.26149601936465,1.23773661891661,0.775891771573133,99,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.98273156800224,2.64100139358853,0.487382655252125,4.41191900810896,3.51247390105456,0.672378506006973,100,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
6.16921900347251,3.23239136577145,0.48262721697661,4.90941031247111,4.94017281460097,0.788521382086879,101,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
5.38128607342767,2.38576884941059,0.417306262216886,4.40938840231189,3.89967007892231,0.724130045674809,102,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.97938858747131,0.98335762041485,0.787420344114199,0.466636939619172,1.30707466561014,1.22789143183698,103,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.20998068212067,0.84600997053645,0.610184119123416,0.951927457136837,1.12854784466645,0.870089344182098,104,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.10900931306345,2.25671157807432,0.819217537770131,0.808003548499899,2.98124096557367,1.30612541093949,105,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.63402814666946,0.7938263552825,0.292716435008626,2.44283554183141,1.26523479060342,0.477893983823486,106,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.78423830464179,1.64935513146546,0.746134966791177,1.35266962583574,2.01845573664221,0.980385542636368,107,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.75709227683186,2.94858548399806,0.665406892731873,3.36341408109461,3.39077342978976,0.789448865130532,108,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
-0.64132876641296,0.40292802531047,2.58064488409906,-0.741790081930952,0.152974032300371,2.93822084921598,109,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.0109488586524402,0.95057092465796,1.55927864387771,-0.110108581197397,0.944235701854985,1.68688335991819,110,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.49266540702557,3.1138751977983,1.41388085103524,-0.996389560604986,2.99101083151841,1.89236210120406,111,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.8016765055115,2.53113045669149,0.952190042915467,0.6460167853402,3.03896724766196,1.36133655508567,112,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
-0.15678106493437,0.81624908491335,1.7605602372446,-0.393991910338881,0.731856027871163,2.06464827636349,113,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.99209584458655,0.99261551947621,0.462268250509991,1.77737208717609,1.33965663035397,0.645883308480693,114,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.58571808783592,1.32647694001591,1.154983908513,0.234849067617579,1.43089226227948,1.40811899987902,115,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.67532174612499,1.56381592314638,0.322784951056581,4.50061119598068,2.01212637125225,0.420421725713283,116,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.52836016645337,1.29153519383912,0.277833695374101,4.09226846014041,2.32968834915459,0.517532629824313,117,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.61167248618713,1.34519058223794,0.356538814260008,3.40429598456818,1.80678850435675,0.487934391828986,118,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.13458118333671,1.95511567853321,0.441708277111644,3.90579642476463,2.37949430895394,0.54717228059193,119,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.76344859701597,3.49224518635223,0.748037543769662,3.26299444244842,3.96386037248192,0.882076592285738,120,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.2077241478719,1.25441530942233,0.804359544968034,0.986809662380302,1.4346992981454,0.968294183323172,121,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.37475647890232,2.06117111618996,0.714823396799423,1.72582930449325,2.62857526353283,0.989820150135132,122,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
6.63661880799094,0.0362176340850202,0.00545718770369644,6.62063520811706,0.461747074315181,0.0696308684528452,123,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.02136864627673,1.86629616425541,1.07005119410078,0.348824485318453,2.09870835581172,1.406092855338,124,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.3980195849373,0.6066911467358,0.247797133132423,2.2999222073969,0.91045588426516,0.376935586986296,125,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
5.93049403093506,1.45845135067703,0.241138849322001,5.68770744841972,2.22437042203831,0.372796472941581,126,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.77172274228755,1.40521078352729,0.670539355508659,1.27103276870697,1.87031936378614,0.973906508619214,127,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.34955009789454,1.52069464048626,0.426175072195521,3.08062585185137,2.01040851789231,0.578199016238428,128,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.01135031195716,0.90080386422524,0.220899173502072,3.83966202941922,1.46948100596035,0.365513827123611,129,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.52997440340464,1.05596647552533,0.395400714986355,2.28226167391269,1.51891979087287,0.587217143914899,130,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.04979066224411,0.98123244182868,0.237711152920334,3.99798642952491,1.17461739397615,0.285761127775443,131,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.97565903237878,1.63614779088361,0.69167318187109,1.35837568021071,2.17601096441292,1.01273624274825,132,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.83662762649373,1.40116717843977,0.458800145997346,2.67124416131053,1.69534078697728,0.565518086601535,133,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.36024483922948,1.63768919696726,0.453494257387939,2.85204297945756,2.41642755504039,0.702902347830734,134,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.76649583789013,1.30744456913852,0.441487928271373,2.05675219354701,2.26554208452917,0.833665983070222,135,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.88034570559704,-0.60525270638726,6.07606672403732,2.86955980604064,-0.654483568851365,6.05894308282054,136,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.93272629829771,1.03812575273408,0.492908738702463,1.79374266194579,1.26317983095713,0.613548980189838,137,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.85873256344916,1.27969223024309,0.602949598725093,1.79970989651639,1.36144894687674,0.647636982305537,138,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.1101757094502,1.99893123373598,0.571231128288448,2.43129979578906,2.7852648570388,0.853148367180288,139,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
0.88964347838097,1.77141510762137,1.10537277022874,0.554884454820826,1.90301871875534,1.28708099846326,140,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.23798986458144,1.75066845074201,0.955286028012962,0.999588592244132,1.89691369742674,1.08581779708426,141,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.04064462296495,0.89369502967818,0.412785911862508,1.88275204197896,1.19086776416666,0.563984683473208,142,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.5762304064008,0.765950362490361,0.452334914043578,1.49696530393739,0.911195440434803,0.546788435583801,143,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.06507645734086,1.63142738926499,0.66861863305945,1.65720970383228,2.0444442028658,0.889630256485165,144,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.91113650328206,2.15083750903791,0.636314458305522,2.48456800221361,2.63205994867176,0.814216188858389,145,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.63334355017353,0.63009753156501,0.36818064966824,1.62105838891362,0.661062593035303,0.387209723309983,146,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.20457110656993,0.36953199054218,0.166076887421146,2.17311544671334,0.523695437456667,0.236479262704249,147,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.83011540733809,0.51437216747824,0.133498030774108,3.78923767872397,0.758973368665518,0.197681229387559,148,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
5.73692739214002,0.44798951270321,0.0779306077655458,5.56599248137211,1.46039659116548,0.256594631360396,149,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.27087760041169,1.03360973137858,0.682800606601461,1.2925382700418,1.00639146086701,0.66156546639627,150,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.00796465215881,0.39158658122714,0.192599337369798,1.97766426386015,0.523551482059709,0.258795519517969,151,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.86775432747518,2.61065419381817,0.738502858659269,2.70457413619536,2.77935405162354,0.799033513529691,152,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.44215143990207,1.45731550509052,0.317001806429075,4.17741003848172,2.0989814831945,0.465613678598266,153,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.08702006843559,0.46380052479033,0.218677295935577,1.95623260920757,0.862506621146541,0.415262213852729,154,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
3.4955570053311,0.21014749720915,0.060046187421976,3.48909353342802,0.298842873586418,0.0854420490555724,155,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.06345675692493,0.1193720540971,0.0577861172267177,2.02568536183144,0.410733843091069,0.200050779632878,156,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.34073486666283,0.21848742022003,0.0930717048581141,2.35090223047221,-0.005930562053168,6.2806626376292,157,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.73408165757134,0.59593277520281,0.125222729473176,4.61566744843242,1.20924729422716,0.256228832091943,158,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
18.431186438307,2.84698822206786,0.153254605016612,10.8029893304836,15.2022826241878,0.952980829373682,159,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.11594435940694,3.41975137408827,0.693273642776715,3.38408882456871,4.14531545937599,0.886156313459456,160,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
7.52490176337756,0.87013031243075,0.115122158545481,7.3051759004092,2.00391575999947,0.267728806267311,161,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
6.55671317963383,2.31160957830505,0.338950198830594,5.39137045039037,4.38943632248528,0.683315443116367,162,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
8.30061763050132,1.48523459460105,0.177056918471426,7.37642349589786,4.08589662839811,0.505842443983469,163,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.97960595689772,1.96052780809049,0.375073472817471,4.34742904488538,3.12089818352896,0.622620254166145,164,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.47893623528087,-0.71863585141564,6.00102301895672,2.42081874618551,-0.895097169945909,5.92902550618791,165,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
2.44939774376252,-0.11921636598175,6.23455198037119,2.44823504578137,-0.141092202742476,6.22561881113475,166,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
1.55803743200609,1.12731841755355,0.62635728973271,1.52358968767891,1.17345725004623,0.656299514117803,167,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
4.26404553204544,0.53078403602279,0.123841956812611,4.29572626267562,-0.102722287806859,6.25927719273475,168,cpac_default_all__CompTo__cpac_default_all_gsr,compare_GSR
