"","delta.sigma2_w","delta.sigma2_b","delta.theta","delta.sigma2_w_norm","delta.sigma2_b_norm","delta.theta_norm","contrast"
"1",-0.00166468318721341,-0.0021860139898796,4.06155869682823,-0.0025362536771925,-0.00105699790097609,3.53645954101624,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"2",0.00209771087691777,-0.0045338648810379,5.14573419992204,0.00046791559781217,-0.00497366833192283,4.80619145762713,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"3",-0.00105783725143006,-0.0003750853600182,3.48233964983765,-0.00112235662725845,-4.92737882831139e-06,3.14598283319257,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"4",0.00072477525033413,-0.00239904974977326,5.00577979102036,-0.000701181446126155,-0.00240605142193439,4.42881840609987,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"5",-0.00095850122939429,0.000651831278332,2.5443800101432,-0.000637831537590491,0.000967873727206831,2.15347442260806,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"6",0.00128415861903444,-0.0019072233127861,5.30497892091642,0.000533175006280822,-0.00223657965124264,4.94640973030078,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"7",2.39042703590398e-05,0.000959177314755498,1.54587984581784,0.000570103305690719,0.000771734900159038,0.934547471116455,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"8",-0.00076006366426706,-0.0010382847174577,4.08048313462997,-0.00110833555336306,-0.000653700412571898,3.67448114049183,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"9",-0.00123210283977808,-0.000804798789429198,3.72020801068668,-0.00144683870249696,-0.000269139867379084,3.32550977181928,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"10",-0.00116890155289013,-0.0040192545591751,4.42937030314276,-0.00320730815360681,-0.00268959336324398,3.83942097197676,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"11",0.00318018758976753,0.001937075939588,0.547089253198884,0.00368431179633055,0.000540095259432735,0.145556514264605,"cpac_default_all_gsr-cpac_ccs_all_gsr"
"12",-0.00030454221520532,-0.0073766220357024,4.6711276325042,-0.00457993281199321,-0.00579064021124438,4.0432092348544,"cpac_default_all_gsr-cpac_ccs_all_gsr"
