"","delta.sigma2_w","delta.sigma2_b","delta.theta","delta.sigma2_w_norm","delta.sigma2_b_norm","delta.theta_norm","contrast"
"1",-0.0043366918490361,-0.0048870535787116,3.98658807949399,-0.00299439881500009,-0.0058072165975982,4.23631247343247,"GSR-NOGSR"
"2",-0.0117890342751856,-0.0005477670699421,3.18802337666389,-0.00934333836222939,-0.0072099518828704,3.79881744992277,"GSR-NOGSR"
"3",0.0087812246618485,0.011810595761167,0.931465666443735,-0.0012083024705442,0.0146676543433239,1.65298944616851,"GSR-NOGSR"
"4",-0.00920406362923368,-0.0022381460011679,3.38013219217312,-0.00864425684635839,-0.00387310061678136,3.56282775781746,"GSR-NOGSR"
"5",0.0117938054495311,0.00325742526581497,0.269479623799378,0.00748040874119031,0.00968236290419255,0.912999370630369,"GSR-NOGSR"
"6",0.015767145504087,0.000709811166461559,0.0449879932139747,0.0140235551225468,0.00724200324247212,0.476694840540911,"GSR-NOGSR"
"7",-0.039116975704804,0.0022583012658622,3.0839246649451,-0.0342009010355205,-0.0191189979145392,3.65133485004004,"GSR-NOGSR"
"8",-0.0237547975183087,0.0118505501283265,2.67884964559459,-0.0261227728359314,-0.00472511193964198,3.32053876253335,"GSR-NOGSR"
"9",-0.0095930873496322,0.0059224409617186,2.58850217789476,-0.011059086570304,0.00219071588144998,2.9460324409829,"GSR-NOGSR"
"10",-0.0200124677627568,0.0108245323220055,2.64577101811496,-0.0223646586019403,0.0041822734922741,2.95672420914138,"GSR-NOGSR"
"11",-0.0110166425689554,-0.000453918257079699,3.1827723184192,-0.011012597117698,-0.000543286296072314,3.19088585751621,"GSR-NOGSR"
"12",0.0024461499320586,-0.0250851454515761,4.80959552956391,-0.00754833735601709,-0.0240472612780873,4.40823288425171,"GSR-NOGSR"
"13",-0.0068068498487865,-0.0245284749411342,4.44169253111191,-0.00856528022569625,-0.0239711339418283,4.3692111022764,"GSR-NOGSR"
"14",-0.0020403829456863,-0.0064246266025141,4.40487571224458,-0.00471238788594237,-0.00481999895842344,3.93827933299254,"GSR-NOGSR"
"15",-0.0242461887926481,-0.0106897581479424,3.55683995340552,-0.0220973456177712,-0.0146238133494313,3.72621184608315,"GSR-NOGSR"
"16",-0.0012559509899407,0.0052611874189457,1.80513072822492,-0.00268862592122511,0.00469348448406106,2.09100744153488,"GSR-NOGSR"
"17",-0.0005263015029603,0.00851540708359209,1.63252360301449,-0.00397410845546921,0.00754954389718192,2.05534315808887,"GSR-NOGSR"
"18",0.0073909679558049,0.003294601184448,0.419322723167708,0.00608389281373471,0.00533545241936316,0.719950325035359,"GSR-NOGSR"
"19",0.0059402080306648,0.0148296540367426,1.18980485478702,-0.00628578755188928,0.014686510312173,1.97520301818446,"GSR-NOGSR"
