"","delta.sigma2_w","delta.sigma2_b","delta.theta","delta.sigma2_w_norm","delta.sigma2_b_norm","delta.theta_norm","contrast"
"1",0.0052775659552211,0.0089520423767016,1.03810525601079,0.00335302003541773,0.00983610806000307,1.24226124697025,"cpac_default_all-cpac_abcd_all"
"2",0.0051514488905918,-0.00438401413072584,5.57809621524344,0.00653234300602089,-0.00175655925674976,6.02049726999859,"cpac_default_all-cpac_abcd_all"
"3",0.00481199874707314,-0.0050069223756708,5.47793791329724,0.00448566062596382,-0.00530126893927334,5.41464278151699,"cpac_default_all-cpac_abcd_all"
"4",0.0022704866709964,-0.00712524895886351,5.02087016872699,0.00160569469988076,-0.0073038364562559,4.92878918648595,"cpac_default_all-cpac_abcd_all"
"5",0.0008112722162762,-0.00522893219017261,4.86631239048732,0.00219343439411463,-0.00481546882629719,5.139805280208,"cpac_default_all-cpac_abcd_all"
"6",0.0079121822628092,-0.004300211319541,5.78535202121218,0.00847891383188555,-0.00303355662285722,5.93959946263724,"cpac_default_all-cpac_abcd_all"
"7",0.0045712409010638,-0.0046888628085272,5.48508581925932,0.00549982488174154,-0.00355437815699523,5.7094358895105,"cpac_default_all-cpac_abcd_all"
"8",6.60588933672976e-05,0.00513870265327527,1.55794186540211,-0.00358690080117455,0.00368032218408994,2.34334002879956,"cpac_default_all-cpac_abcd_all"
"9",0.0062769993195566,-0.00742459251368691,5.41422598147138,0.00919997054739936,-0.00314417499178942,5.95387069678986,"cpac_default_all-cpac_abcd_all"
"10",0.001921421610476,0.0026306002843102,0.939949950944665,0.00128727509830671,0.00299246414887406,1.16455288906777,"cpac_default_all-cpac_abcd_all"
"11",0.008017083846788,0.0259120693073612,1.27074203314753,0.00278287981665165,0.0269808181699887,1.46801687068281,"cpac_default_all-cpac_abcd_all"
"12",0.000327363500214901,0.0218871036306864,1.5558405291891,0.000724485973256606,0.0218775591023367,1.53769293936106,"cpac_default_all-cpac_abcd_all"
"13",-0.0040939554973222,0.0149707499366362,1.83773361872559,-0.00313482120980209,0.0152005500315588,1.77417577466486,"cpac_default_all-cpac_abcd_all"
"14",0.000979818067194899,0.0263776317442436,1.53366760367216,0.0077433025139135,0.0252345153719613,1.27306372379628,"cpac_default_all-cpac_abcd_all"
"15",0.0011432311742113,-0.0032428160455972,5.0513272266809,0.00194191898435407,-0.00283756657745268,5.31254145916739,"cpac_default_all-cpac_abcd_all"
"16",1.44418515077016e-05,-0.0053495717159756,4.71508860143673,0.000548558041582705,-0.0053213917527707,4.81511158734641,"cpac_default_all-cpac_abcd_all"
"17",-0.003979823308986,0.0027800251228603,2.5318540919392,-0.00477993466595177,-0.000848385433464801,3.31725225533665,"cpac_default_all-cpac_abcd_all"
"18",-0.0145689980553028,0.0040088284165677,2.87307623610018,-0.0131365070779666,-0.00746716756202988,3.65847439949763,"cpac_default_all-cpac_abcd_all"
"19",0.0010887422252725,0.00117343137023036,0.822817755535903,-5.77928785408605e-05,0.00159967521607418,1.60690850345286,"cpac_default_all-cpac_abcd_all"
"20",0.0101848798257337,0.00348353547210871,0.329557118437079,0.00940634262983769,0.00523330820611353,0.507712639667749,"cpac_default_all-cpac_abcd_all"
"21",0.0031744217856902,0.0080411996427252,1.19480696485689,0.00409861743898507,0.00761177905988317,1.07685830087785,"cpac_default_all-cpac_abcd_all"
"22",0.0012531880972793,0.0054247787719847,1.34376715349182,0.00363341700343766,0.00421864741490308,0.859792656524232,"cpac_default_all-cpac_abcd_all"
"23",-0.0051232953548742,-7.44876278497997e-05,3.15613063644852,-0.00491308180822446,-0.00145441769986208,3.42940292131948,"cpac_default_all-cpac_abcd_all"
"24",0.0010765285274429,0.0018575018918492,1.04554396224187,0.000685602543271574,0.00203449652279901,1.24575946749472,"cpac_default_all-cpac_abcd_all"
"25",-0.0016975636947043,0.000922447495874499,2.64383465724721,-0.00187109983446649,0.000481266339652708,2.88983932771345,"cpac_default_all-cpac_abcd_all"
"26",0.0133792598289752,-0.00475815488719047,5.94149784238915,0.0139608253539675,0.00259614848145116,0.183859380836935,"cpac_default_all-cpac_abcd_all"
"27",-0.001712388424723,0.0182295944501115,1.66445602916336,-0.00241662958153884,0.0181496636166705,1.70316782505315,"cpac_default_all-cpac_abcd_all"
"28",-0.0088173958414612,-0.00533271939945276,3.68553063795828,-0.00410949768952223,-0.00944967694464358,4.30217776111579,"cpac_default_all-cpac_abcd_all"
"29",-0.0094341080153182,0.0253593294729446,1.9269494225689,-0.0162044770754822,0.0216682465389385,2.21291643075615,"cpac_default_all-cpac_abcd_all"
"30",0.0013549763480138,0.00395382377175517,1.24063937924866,-0.00172193609998592,0.00380836177238172,1.99543355605011,"cpac_default_all-cpac_abcd_all"
"31",0.0041233824701807,0.00875155961217828,1.13048596549108,-0.00327261544163906,0.00910395885382008,1.91588412888853,"cpac_default_all-cpac_abcd_all"
"32",-0.000551563019581699,0.0216227303910033,1.59629927787774,-0.0055431646143476,0.0209074153683527,1.82996269989284,"cpac_default_all-cpac_abcd_all"
"33",0.0265408088840003,-0.000824776574868302,6.25211951580371,0.0260074343472214,-0.00535799881396503,6.0800099916305,"cpac_default_all-cpac_abcd_all"
"34",-0.0027984272018705,0.0157983927378359,1.74611150340582,-0.00497439641155785,0.0152537139164125,1.88603231530868,"cpac_default_all-cpac_abcd_all"
"35",0.0021907670369139,-0.00274146892092771,5.3865940847435,0.00342756399649082,-0.000752938977873352,6.06694812087423,"cpac_default_all-cpac_abcd_all"
"36",0.0033201335794259,0.0106946171446702,1.26978104209472,0.000952144128343459,0.0111575778919605,1.48566647749274,"cpac_default_all-cpac_abcd_all"
"37",-0.00230700540826702,-0.0004331090088353,3.32716901482703,-0.00234636792811477,6.64448133564543e-05,3.11328206341984,"cpac_default_all-cpac_abcd_all"
"38",-0.0022252525035714,-0.00022037553095704,3.24030472340129,-0.00208522444123573,-0.000807559972366452,3.51108325231346,"cpac_default_all-cpac_abcd_all"
"39",-0.0057549771467791,0.0053817400088733,2.38969605868643,-0.00720796159773596,0.00318247970749556,2.72581065396342,"cpac_default_all-cpac_abcd_all"
"40",0.00149935924656167,0.000272033086905,0.17948051568715,0.00141300246029107,0.000570529751925709,0.38375321019556,"cpac_default_all-cpac_abcd_all"
"41",0.0023835986361407,-0.00309325554344346,5.36893126165537,0.00328416885308491,-0.00211281974140779,5.71150999941724,"cpac_default_all-cpac_abcd_all"
"42",0.0022654691344702,0.0204398300950348,1.46041086382545,0.00212816628267965,0.0204545817113524,1.46712583194949,"cpac_default_all-cpac_abcd_all"
"43",-0.0061153886348859,0.00461457647939313,2.49516401937683,-0.00759956369293472,0.000968981897090108,3.01477202375668,"cpac_default_all-cpac_abcd_all"
"44",-0.0043131025069133,0.0050067948611971,2.2819001557735,-0.00543904270729318,0.00375335349327669,2.53755810818798,"cpac_default_all-cpac_abcd_all"
"45",-0.0104217166520492,0.00917533227290108,2.41970955786353,-0.0138134184620162,0.00141009598501966,3.03986342950107,"cpac_default_all-cpac_abcd_all"
"46",0.0088236545464137,-0.0114034090408093,5.3709322656988,0.00684599555115313,-0.0126896399562813,5.2071310661341,"cpac_default_all-cpac_abcd_all"
"47",-0.0062521932278089,-0.00361475030970263,3.66579638937111,-0.00498919190012876,-0.00522152316312437,3.94974056360962,"cpac_default_all-cpac_abcd_all"
"48",-0.0012090210707701,0.00809338797627978,1.7190835818264,-0.00651474406428327,0.00495204711821707,2.4916403200754,"cpac_default_all-cpac_abcd_all"
"49",-0.0066947069302427,0.0207975243354126,1.88222112816553,-0.00968991329441187,0.0195821781145688,2.03030201799464,"cpac_default_all-cpac_abcd_all"
"50",-0.0058123650607024,-0.00194928472536844,3.46517382700499,-0.0030567916293239,-0.00531406844840411,4.19038468947511,"cpac_default_all-cpac_abcd_all"
"51",0.0010921496437425,0.0104043410847005,1.46620877550918,-0.0015227612611438,0.0103500870717436,1.7168738040517,"cpac_default_all-cpac_abcd_all"
"52",0.000544122902197103,-0.00324719641500951,4.87841351188191,0.00252541084124922,-0.00211249955579804,5.58658262723805,"cpac_default_all-cpac_abcd_all"
"53",0.0082353116805365,-0.0137940303994855,5.25061440453125,0.0110414122938005,-0.0116697406867428,5.47012812721314,"cpac_default_all-cpac_abcd_all"
"54",0.0039266837929468,-0.0039847348939657,5.49044964067316,0.00330943584530535,-0.0045104979958744,5.34538824213892,"cpac_default_all-cpac_abcd_all"
"55",-0.0080019634228401,0.0059924056230214,2.49881711684559,-0.00954343807199027,0.0029771015329303,2.83920644596446,"cpac_default_all-cpac_abcd_all"
"56",-0.0036886016318167,-0.005229772782831,4.09810934225017,-0.00519295355217298,-0.00374025918396771,3.76578469420311,"cpac_default_all-cpac_abcd_all"
"57",0.0027831865944294,-0.0123322174519937,4.93435455590603,0.0010789797134484,-0.0125962501436196,4.79783919604777,"cpac_default_all-cpac_abcd_all"
"58",-0.000538555022073003,0.0011326612786638,2.01463423790181,-0.000771833215411155,0.000988552766205449,2.23370172663426,"cpac_default_all-cpac_abcd_all"
"59",0.0002284798887953,-0.00604132039868145,4.75019049300856,-0.000150260980171174,-0.00604377174096991,4.68753198080512,"cpac_default_all-cpac_abcd_all"
"60",-0.0121932027584581,0.0047008883747054,2.77361924728502,-0.0128855768490993,-0.00217588011762271,3.30887625370246,"cpac_default_all-cpac_abcd_all"
"61",0.000127522441389499,0.0308325405012548,1.56666038106417,-0.00073705410571938,0.0308239933652312,1.59470347179577,"cpac_default_all-cpac_abcd_all"
"62",-0.0019254743881507,-0.00649660280043053,4.42425499492432,-5.1896861487385e-05,-0.00677573658591846,4.70472990951541,"cpac_default_all-cpac_abcd_all"
"63",-7.31863198020002e-05,0.00821263500265159,1.57970752064942,-0.00334870643408726,0.00749925963962356,1.99076775014101,"cpac_default_all-cpac_abcd_all"
"64",-0.0088529026586271,0.0161729171882501,2.07163394362767,-0.0120449263022025,0.0139591148084552,2.28271582265997,"cpac_default_all-cpac_abcd_all"
"65",0.000296629985966379,-0.00125454796414044,4.94456866217141,0.000331164794121984,-0.00124587712959083,4.97219005546552,"cpac_default_all-cpac_abcd_all"
"66",0.00122493893531751,-0.0064090504958477,4.90123788379784,0.00197619403428462,-0.00621860601682084,5.02008347411981,"cpac_default_all-cpac_abcd_all"
"67",0.0036020935054222,-0.0002824362287287,6.20493649101642,0.00325683899927974,-0.00156455986714279,5.83534666876402,"cpac_default_all-cpac_abcd_all"
"68",-0.0023432159724181,-0.00586461214583725,4.33226909621579,-0.000196717784339783,-0.00631234020216128,4.68123506102246,"cpac_default_all-cpac_abcd_all"
"69",-0.017714522210086,0.00123740105760493,3.0718535805811,-0.0150122173281054,-0.00948518789496145,3.70508924655815,"cpac_default_all-cpac_abcd_all"
"70",-0.000384436174090801,0.00332850203651514,1.6857850764433,-0.000875991713217643,0.00323409268534608,1.83531109999579,"cpac_default_all-cpac_abcd_all"
"71",-0.0022798929310163,-0.0011466939566529,3.60760511054614,-0.00165379486574237,-0.00194365155034707,4.00739003188798,"cpac_default_all-cpac_abcd_all"
"72",-0.0045239514524006,0.0307126656954824,1.71704387607256,-0.0124778754258341,0.0284259845163453,1.98443170897905,"cpac_default_all-cpac_abcd_all"
"73",-0.0084467191072169,0.0008690226625412,3.03907050143394,-0.00694261465823418,-0.00488900457879773,3.75513332827124,"cpac_default_all-cpac_abcd_all"
