"","delta.sigma2_w","delta.sigma2_b","delta.theta","delta.sigma2_w_norm","delta.sigma2_b_norm","delta.theta_norm","contrast"
"1",0.00072412207087111,-0.0022560910856684,5.02296535287184,-0.00028453962534938,-0.00235230460654251,4.59201175354659,"cpac_default_all-cpac_fmriprep_all"
"2",0.00159033693825193,-0.0050075997905286,5.01989941905385,-0.000310017947284068,-0.00524491335596999,4.6533493671119,"cpac_default_all-cpac_fmriprep_all"
"3",-0.00179512553872079,0.000807625437865001,2.71882260504736,-0.00175619094949495,0.000889116357158209,2.67293729966042,"cpac_default_all-cpac_fmriprep_all"
"4",0.00153601450282196,-0.0015027585027471,5.50873059774623,0.000664121343679221,-0.00204366497042147,5.02659000026051,"cpac_default_all-cpac_fmriprep_all"
"5",0.00040668843849794,-0.00045953005756325,5.43686000084361,0.000423261085204414,-0.000444312292834171,5.47352743478193,"cpac_default_all-cpac_fmriprep_all"
"6",0.00231348185571021,-0.000673960963635049,5.99971173993936,0.00224426578817526,-0.00087732134889692,5.91053365868034,"cpac_default_all-cpac_fmriprep_all"
"7",-0.0019400038603052,0.0025068086665422,2.22941496362332,-0.00228786017416561,0.0021939463284495,2.37714588641033,"cpac_default_all-cpac_fmriprep_all"
"8",-0.0056712495852865,0.00269791891478962,2.69755816711098,-0.00619814477472378,-0.00101234365753741,3.30349320389961,"cpac_default_all-cpac_fmriprep_all"
"9",-0.00193097354883749,-0.0030317010758333,4.14525858300247,-0.00221212742667775,-0.0028330835687743,4.04945325999738,"cpac_default_all-cpac_fmriprep_all"
"10",-0.0022173851469427,0.0029359873029084,2.21764479907712,-0.00275483493838298,0.00243879125695208,2.41697176439873,"cpac_default_all-cpac_fmriprep_all"
"11",0.00101447803885605,0.0041979747983957,1.33368337113917,0.00280587110667057,0.00328317611955831,0.863625670632746,"cpac_default_all-cpac_fmriprep_all"
"12",-0.00019176957454684,0.0034441193925331,1.62641918413574,0.00182918881827585,0.00292451743486666,1.01186134236488,"cpac_default_all-cpac_fmriprep_all"
"13",8.80588628951896e-05,0.0060725430472676,1.55629619224663,0.0035825025221237,0.00490399929682191,0.939875045486565,"cpac_default_all-cpac_fmriprep_all"
"14",-0.00155868796256965,0.0038561042965972,1.95492942216685,0.00109006915917978,0.00401382582321405,1.30561374724759,"cpac_default_all-cpac_fmriprep_all"
"15",-0.0033220566851609,-0.0012807054405386,3.50955065934023,-0.00345383847910279,-0.000864445952686639,3.38684007593572,"cpac_default_all-cpac_fmriprep_all"
"16",0.000391135904195,-8.33239628419968e-06,6.26188545700943,0.000356611990000483,-0.000160886957103965,5.85937205515126,"cpac_default_all-cpac_fmriprep_all"
"17",-0.00071687259432758,-0.00066195806781374,3.88718497219607,-0.00060615929195649,-0.000764634365443027,4.04208812583228,"cpac_default_all-cpac_fmriprep_all"
"18",-9.38741618702402e-05,-0.00362849536876349,4.68652337590208,-0.000965699310327446,-0.0034988878006358,4.44309164823114,"cpac_default_all-cpac_fmriprep_all"
"19",-0.00229109452947776,0.0007597516298072,2.82139320307549,-0.00241328893801833,4.87153326580903e-05,3.12140911212932,"cpac_default_all-cpac_fmriprep_all"
"20",-0.00152048360057385,-0.00376587989120195,4.32865184012449,-0.00159755596454799,-0.003733836723092,4.30809915663276,"cpac_default_all-cpac_fmriprep_all"
"21",-0.00083948931054947,-0.000962841179709399,3.99532446244051,-0.00122775917642006,-0.000352722050044136,3.42134783298827,"cpac_default_all-cpac_fmriprep_all"
"22",-0.00032515160322084,0.0055139306536784,1.62969723046721,0.00170134197779655,0.00525495863858496,1.2576869647486,"cpac_default_all-cpac_fmriprep_all"
"23",-0.00063627897565029,-0.00048873115127096,3.7965826918651,-0.000758612104412165,-0.000261183361102056,3.47317252701348,"cpac_default_all-cpac_fmriprep_all"
"24",-0.00032223181752552,0.00169565588257805,1.75859083093224,4.76235997543474e-05,0.00172534466385525,1.54320096476818,"cpac_default_all-cpac_fmriprep_all"
"25",-0.0005965853440836,0.000358129358746189,2.60095360874097,-0.000512812018302084,0.000470313240570843,2.39939583688716,"cpac_default_all-cpac_fmriprep_all"
"26",5.91481914032996e-05,-0.0032120275706734,4.73080149578088,-0.000520994402803049,-0.0031700448664901,4.54949595929881,"cpac_default_all-cpac_fmriprep_all"
"27",-0.00171747829358071,0.0021835232517633,2.23729001840319,-0.000256769273007096,0.00276614804743912,1.66335665492413,"cpac_default_all-cpac_fmriprep_all"
