"","delta.sigma2_w","delta.sigma2_b","delta.theta","delta.sigma2_w_norm","delta.sigma2_b_norm","delta.theta_norm","contrast"
"1",-0.0012945118084037,-0.0156596349952381,4.62991099667874,-0.00446809316705043,-0.0150643975138981,4.42405479886813,"cpac_abcd_all-cpac_fmriprep_all"
"2",0.000130963291593199,-0.0031349792621703,4.75413955584461,0.00118654372191774,-0.00290471347192117,5.10019203717085,"cpac_abcd_all-cpac_fmriprep_all"
"3",-0.00452705128075254,-0.000679643876271249,3.29060923425739,-0.00439573350911287,-0.0012781377132291,3.4245581570716,"cpac_abcd_all-cpac_fmriprep_all"
"4",0.0030659851276212,6.62274397967011e-05,0.0215973462229763,0.00300854108756449,-0.000594416857947914,6.08812116938303,"cpac_abcd_all-cpac_fmriprep_all"
"5",0.0033513311040653,0.00346883894472881,0.802625917885356,0.0018435689403972,0.00445707497755485,1.17859755357626,"cpac_abcd_all-cpac_fmriprep_all"
"6",0.0021994511594408,0.0012782493630584,0.526456909262108,0.00199309964362904,0.00158084175282995,0.670554683017123,"cpac_abcd_all-cpac_fmriprep_all"
"7",-0.0113997119330558,0.0113262604789964,2.35942652783491,-0.0157904675796497,0.00298307596463135,2.95487690170871,"cpac_abcd_all-cpac_fmriprep_all"
"8",0.0012865182729275,-0.00745994832315356,4.8831658862244,0.00521966854650054,-0.00548279294843156,5.47320668565473,"cpac_abcd_all-cpac_fmriprep_all"
"9",-0.0096048919978015,0.00501799684780438,2.66015322901142,-0.0106566756815969,-0.00196710601424205,3.32412707390161,"cpac_abcd_all-cpac_fmriprep_all"
"10",-0.0043944389145538,-0.0050418741585144,3.99549449744795,-0.00349654344541605,-0.0057013833705828,4.1622620764775,"cpac_abcd_all-cpac_fmriprep_all"
"11",0.0097480494465688,-0.0212516991102838,5.14245015089278,-0.00124889908178865,-0.0233473646086725,4.65894783434425,"cpac_abcd_all-cpac_fmriprep_all"
"12",0.0062281552475421,-0.0244463397215772,4.96185050469551,-0.00508830205701192,-0.0247087560542181,4.509296969916,"cpac_abcd_all-cpac_fmriprep_all"
"13",0.0103966461813766,-0.0120818770858382,5.42295641985097,0.00446328632617162,-0.0153016692196846,4.99620112621978,"cpac_abcd_all-cpac_fmriprep_all"
"14",0.0024230134048126,-0.0221392570405617,4.82139932459343,-0.00888322608470862,-0.0204231728826819,4.30211399169864,"cpac_abcd_all-cpac_fmriprep_all"
"15",-0.000106611911691999,-0.009128399585723,4.70071036534246,0.00051203256618623,-0.00911465126856246,4.76850686549901,"cpac_abcd_all-cpac_fmriprep_all"
"16",-0.0043144892818185,0.002541476931833,2.60925888247619,-0.00478399817305249,0.00147894700317369,2.8417676133421,"cpac_abcd_all-cpac_fmriprep_all"
"17",7.92256266561008e-05,-0.00448510025645321,4.730051325391,0.00241758225965126,-0.00377858399776625,5.28156857765541,"cpac_abcd_all-cpac_fmriprep_all"
"18",0.008144708911749,-0.00898523970541837,5.44875855563573,0.011367802828614,-0.00422420106892486,5.92740454120898,"cpac_abcd_all-cpac_fmriprep_all"
"19",-0.0030174619740615,1.8030382809415e-05,3.13561737755359,-0.00214641722978336,-0.00212091841787951,3.92101554095104,"cpac_abcd_all-cpac_fmriprep_all"
"20",-0.0063734909462201,-0.0133319125078849,4.26644467112407,-0.00738584505667896,-0.0127988503686143,4.18899970102042,"cpac_abcd_all-cpac_fmriprep_all"
"21",0.000418328372062397,-0.0108339397717409,4.75098257283916,-0.00263574669428628,-0.010516752776791,4.46682346314339,"cpac_abcd_all-cpac_fmriprep_all"
"22",-0.0155451985738733,0.0171087529507545,2.3083484867316,-0.0186910059021189,0.0136017985795284,2.51250459667065,"cpac_abcd_all-cpac_fmriprep_all"
"23",9.22764758904994e-05,0.00731418088879281,1.55818089083586,-0.00387270523839013,0.0062054742895713,2.12873296557451,"cpac_abcd_all-cpac_fmriprep_all"
"24",0.0024033861291167,0.0029952672226542,0.89459699076774,0.00158414737839861,0.00349833784878619,1.14559263849523,"cpac_abcd_all-cpac_fmriprep_all"
"25",0.0021062215505981,0.0026703965402229,0.902965285788519,0.0012533986157549,0.00316167341960899,1.19336683076271,"cpac_abcd_all-cpac_fmriprep_all"
"26",-0.0023921620612911,-0.0179822951985887,4.58013673356388,0.000699610972895921,-0.0181272150211572,4.75096434438383,"cpac_abcd_all-cpac_fmriprep_all"
"27",-0.0032729619025979,-0.0214722842437661,4.56112601333809,-0.00879854785611359,-0.019858419521317,4.29531810681119,"cpac_abcd_all-cpac_fmriprep_all"
"28",0.0080099069697355,0.00657578668898552,0.687389425852042,0.00101407617555547,0.0103136428943913,1.47278758924949,"cpac_abcd_all-cpac_fmriprep_all"
"29",0.0070089298811789,-0.0191154300546566,5.06383095502851,0.00210756821816598,-0.0202505042026002,4.81609049040365,"cpac_abcd_all-cpac_fmriprep_all"
"30",-0.0065515378455417,-0.00984317920880017,4.12513099164344,-0.00104425695365439,-0.0117779604555655,4.62395826180314,"cpac_abcd_all-cpac_fmriprep_all"
"31",0.0068851534838712,-0.0198414606366296,5.04639619413784,0.0141087282345361,-0.0155573997279555,5.44899339380146,"cpac_abcd_all-cpac_fmriprep_all"
"32",-0.009094810114055,-0.0105557118930521,4.00119847283334,-0.00773888447556007,-0.0115865565054409,4.12351968446138,"cpac_abcd_all-cpac_fmriprep_all"
"33",-0.0158622760974294,-0.0063699313249181,3.523458103632,-0.0154328161849875,-0.00734955867216812,3.58604348006168,"cpac_abcd_all-cpac_fmriprep_all"
"34",0.000189061606983301,-0.0101328595665454,4.73104508342491,-0.000481826548319995,-0.0101231630661518,4.66482843115511,"cpac_abcd_all-cpac_fmriprep_all"
"35",-0.0071979668829361,0.00262378570772266,2.79204354052543,-0.00695644912044469,-0.00320979661700845,3.57389706120634,"cpac_abcd_all-cpac_fmriprep_all"
"36",-0.00585838249011,-0.0082656875613402,4.09580848591888,-0.00466152152532082,-0.00899513498126027,4.23426634995102,"cpac_abcd_all-cpac_fmriprep_all"
"37",0.00221925861300452,0.0027478237086611,0.891412796769838,0.00281210860898628,0.00213721526677591,0.649873317496131,"cpac_abcd_all-cpac_fmriprep_all"
"38",0.00561338512595755,0.001627852753105,0.28225266746644,0.005329360484461,0.00239956537414146,0.423065054436616,"cpac_abcd_all-cpac_fmriprep_all"
"39",0.0083628418251668,-0.0029968812692593,5.93908515838718,0.00851953951670769,-0.00251711484800603,5.99590621012888,"cpac_abcd_all-cpac_fmriprep_all"
"40",-0.00167309207319018,-0.00030007095961066,3.31905701769409,-0.00148800706666284,-0.000821653598382516,3.64611104414599,"cpac_abcd_all-cpac_fmriprep_all"
"41",-0.0023878630568174,-0.00193291219454589,3.82208356813592,-0.00167154260376301,-0.00257759284095505,4.13707616151249,"cpac_abcd_all-cpac_fmriprep_all"
"42",0.00637639363841352,-0.0194214992020453,5.02961737723451,-0.00434202705276282,-0.0199749800540607,4.49834550210072,"cpac_abcd_all-cpac_fmriprep_all"
"43",0.00583301872004257,-0.00189987711725112,5.96831066004418,0.00604015527516618,-0.00107245731891932,6.10746203600032,"cpac_abcd_all-cpac_fmriprep_all"
"44",0.0056942835644614,-0.002239326314156,5.90850390660595,0.00561821871809517,-0.00242385356187451,5.8758832043583,"cpac_abcd_all-cpac_fmriprep_all"
"45",0.0097767267439593,-0.00444875742772467,5.85615178213089,0.0106363054783393,-0.00149827709327521,6.14324165505564,"cpac_abcd_all-cpac_fmriprep_all"
"46",-0.0026534700389506,0.0145513032640647,1.75116723139171,-0.00495530903182328,0.0139365075370237,1.91241859214746,"cpac_abcd_all-cpac_fmriprep_all"
"47",-0.0118933928731861,0.00568164749176333,2.69593177357316,-0.0130432306540731,-0.00189948581496707,3.28620605714909,"cpac_abcd_all-cpac_fmriprep_all"
"48",0.0179237356240881,-0.0153244886013285,5.57580547980892,0.0202633078619404,-0.0120622802200362,5.74624587084614,"cpac_abcd_all-cpac_fmriprep_all"
"49",0.0047151694315717,-0.0045366268684244,5.5170828997756,0.00454630066105011,-0.00470584279498091,5.48054505017508,"cpac_abcd_all-cpac_fmriprep_all"
"50",0.0065611345994965,-0.00170250117596914,6.02930181799563,0.0061904860386266,0.00276131854237346,0.419571291021803,"cpac_abcd_all-cpac_fmriprep_all"
"51",0.0111227362611673,-0.0159547957755792,5.32119332055295,0.00806394694905583,-0.0176986872332029,5.13990998622299,"cpac_abcd_all-cpac_fmriprep_all"
"52",0.0002890701268825,-0.00289635395277823,4.81186439596641,0.0019758248552186,-0.00213741523797561,5.45852191099441,"cpac_abcd_all-cpac_fmriprep_all"
"53",-0.0123069775803558,0.007731425993265,2.58068488028736,-0.0145095551620477,0.000842290954604291,3.0836069531141,"cpac_abcd_all-cpac_fmriprep_all"
"54",0.0012624604108942,0.0010014819741506,0.670628654182091,0.00141141296169995,0.000777615512428284,0.503570948500662,"cpac_abcd_all-cpac_fmriprep_all"
"55",0.0056173498868888,0.0055228037490841,0.77691139822506,0.00281334714510503,0.00735806080728859,1.20559832101549,"cpac_abcd_all-cpac_fmriprep_all"
"56",-0.0051396892598158,0.0081606570565959,2.13284931061629,-0.0048488103240031,0.00833677202067295,2.09758941680967,"cpac_abcd_all-cpac_fmriprep_all"
"57",-0.0073071068018613,0.0167529303598799,1.98208895102372,-0.0167638239816438,0.00728208012653393,2.73179341206868,"cpac_abcd_all-cpac_fmriprep_all"
"58",-0.0059413051258527,-0.000572881734345401,3.23771902736577,-0.00554196228961145,-0.00221674402233427,3.52209266957699,"cpac_abcd_all-cpac_fmriprep_all"
"59",-0.0056523029906014,0.00554637015546445,2.36565361756274,-0.00712082458003886,0.00346476670200213,2.68874811935185,"cpac_abcd_all-cpac_fmriprep_all"
"60",0.0049936396568425,-0.0087748297789451,5.22976796620694,0.00701495848153267,-0.00726115914811297,5.48054322147363,"cpac_abcd_all-cpac_fmriprep_all"
"61",0.0010631187638964,-0.0273258509932936,4.7512746079782,-0.00937631207332942,-0.0256888521720487,4.36241821177903,"cpac_abcd_all-cpac_fmriprep_all"
"62",-1.41528646989998e-05,0.00906687898568303,1.57235726669789,-0.00521832723465599,0.00741468513941403,2.18405651671177,"cpac_abcd_all-cpac_fmriprep_all"
"63",-0.0016704122427255,-0.00513494764773289,4.39788333997167,-0.000385701584553099,-0.00538601881664723,4.64089938902182,"cpac_abcd_all-cpac_fmriprep_all"
