"","delta.sigma2_w","delta.sigma2_b","delta.theta","delta.sigma2_w_norm","delta.sigma2_b_norm","delta.theta_norm","contrast"
"1",0.0078290455087833,-0.0065057923122655,5.58983657946801,0.00726274612206377,-0.00713244740291721,5.50683844000947,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"2",-0.0027161684624856,0.00295233990098358,2.31455480101482,-0.00396518408848153,0.000609259511205225,2.98913273784304,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"3",0.0035068355929843,0.00351396508885283,0.7864136449274,0.00199678017394436,0.00454518596526487,1.15686131474625,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"4",-0.00285816037034548,0.00733896389870356,1.94217502678245,-0.00626968469855243,0.00476660524795426,2.491555925733,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"5",0.0041030261331117,-0.00456044050114643,5.44503804670843,0.00526029986731899,-0.00315621392167548,5.74276105416229,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"6",0.000667974773417603,0.000110546106380919,0.164007909376871,0.000512174204413239,0.000442818612856262,0.712901238560265,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"7",-0.001750348504271,-0.0037242017794127,4.27303388435399,-0.00184402899300725,-0.0036787166040799,4.24772616548278,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"8",0.0032811381644451,-0.0015273363948006,5.84752497647068,0.0033755130859084,-0.0013055786165229,5.91412777378302,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"9",-0.0108369061527473,0.0055303201976256,2.66972095590247,-0.0120930783483952,0.00133432848702725,3.03169898325576,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"10",-9.03590446998011e-05,0.0026256614518046,1.6051965724511,0.000337747075841026,0.00260541546192014,1.44188252231285,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"11",-0.0249226154256004,-0.00325070167369,3.27129226130626,-0.0235741056975967,-0.00871581101115943,3.49572599232877,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"12",0.000563429826000102,0.0050774369847335,1.46028109652437,-0.000687062011723973,0.00506218977269836,1.70569629281316,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"13",0.0029178719545721,-0.00141745868843365,5.83097415813449,0.00322409463973191,-0.000358301033694343,6.17250716139905,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"14",-0.0092433653439126,-0.010888179487717,4.00851306468483,-0.0123998961646774,-0.0070876533876174,3.66086025344906,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"15",0.000695297894432401,0.007672804607871,1.48042467553484,-0.000833153185727591,0.00765906165804145,1.67915033898646,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"16",-0.0026837911076057,0.000329242811860697,3.01952433359721,-0.0026963359964416,-0.000202256601174534,3.21646408211587,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"17",-0.0062992292663191,0.0018204076874563,2.86026809528714,-0.00654991279581257,0.000304656963570219,3.09511302061421,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"18",0.004356492205625,0.0026867291798479,0.552621875896538,0.00324643323243117,0.00395704552550056,0.883728507634275,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"19",0.0032772906700534,-0.0099717044076381,5.02992677662406,0.000978322973029317,-0.010450761077059,4.80572956227215,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"20",-0.0017284353835787,0.0193757691979945,1.65976685148359,-0.00818580157944667,0.017646545650384,2.00512908497033,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"21",-0.0014902625790608,0.0083695828571077,1.74700657970164,-0.00137932328766549,0.00838857955941551,1.73376674253368,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"22",-0.0084268385685389,0.0015799620320579,2.9562527511566,-0.00854848633057217,-0.000656711305658832,3.21826400227778,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"23",-0.0032447352163734,0.0024045531899102,2.50383580810028,-0.00350713587017497,0.00200254354649609,2.62277634934082,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"24",-0.000203591475292,0.0050599408616088,1.6110105744738,0.000121061225362958,0.00506258779593042,1.54688796949252,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"25",-0.0056647211555615,0.0112957136346805,2.03563761088247,-0.0113119406928452,0.00563224733552466,2.67962418392448,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"26",0.015943770501207,-0.00878007673434047,5.77981241556747,0.0172663246034529,-0.00575913187418577,5.96124240769382,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"27",0.0012813830913257,0.00390974218386996,1.25408722364334,-0.00100344298832144,0.00399012891273655,1.81716871091245,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"28",-0.0050756107090904,0.0214859044823495,1.8027733969808,-0.015587565459861,0.0156343761797338,2.35469520211672,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"29",0.001546660834422,-3.81733520706997e-05,6.25850917725903,0.00149246927066179,0.000407617980066544,0.266614291934435,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"30",0.0136160582968985,0.013030433811963,0.763424155641439,0.0123294319881985,0.014253924221802,0.857666716498738,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"31",-0.0062973842799159,0.013335251784537,2.01198696964435,-0.0101897818062645,0.0106608787473947,2.33360447189531,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"32",0.0069844524312646,0.0031267486437343,0.420916852821854,0.00605442024884825,0.00468007780875794,0.658060478692169,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"33",0.0067106530478011,0.022109808650343,1.2761181183478,0.00584120001004784,0.0223552429046379,1.31522038957511,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"34",0.0026039306916783,0.00774476771274354,1.24645177884586,-0.000281666859871303,0.0081659381427653,1.60527555371403,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"35",0.0137554338413111,0.00882948538765687,0.5706533593775,0.00888157661938817,0.0137218573497712,0.99635138774796,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"36",-0.0006351895082768,0.0178803271163533,1.60630588461639,-0.00139420843563578,0.0178372011912527,1.64880068980847,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"37",-0.0010004873042149,0.00192855779685342,2.04935076309733,-0.00160659360167922,0.00146258914967352,2.40307958331352,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"38",0.000247383379363898,0.0039421387960807,1.50812491306875,-0.000617840585508543,0.00390127284803929,1.72786087341972,"cpac_ccs_all_gsr-cpac_default_all_gsr"
"39",0.000837643582128199,-0.00022211740338623,6.02398134648594,0.000811229532823495,0.000304777880828934,0.35938308836095,"cpac_ccs_all_gsr-cpac_default_all_gsr"
